Id,SoilPh,RelativeHumidity,SoilTemperature,Crop
5360,6.6,56,23,Wheat
5361,6.7,53,22,Wheat
5362,6.4,56,23,Wheat
5363,6.6,59,23,Wheat
5364,6.7,57,23,Wheat
5365,6.9,54,24,Wheat
5366,7,51,23,Wheat
5367,6.9,58,22,Wheat
5368,6.6,57,21,Wheat
5369,6.6,57,23,Wheat
5370,6.4,55,24,Wheat
5371,6.7,54,23,Wheat
5372,6.6,59,21,Wheat
5373,6.8,54,22,Wheat
5374,6.9,55,23,Wheat
5375,6.8,54,23,Wheat
5376,6.5,54,22,Wheat
5377,6.5,58,24,Wheat
5378,6.5,56,21,Wheat
5379,6.8,56,21,Wheat
5380,6.3,52,23,Wheat
5381,6.9,53,23,Wheat
5382,6.5,52,23,Wheat
5383,6.4,59,21,Wheat
5384,6.5,56,24,Wheat
5385,7,57,24,Wheat
5386,6.4,55,24,Wheat
5387,6.7,60,23,Wheat
5388,6.5,50,22,Wheat
5389,6.3,55,24,Wheat
5390,6.9,54,23,Wheat
5391,6.7,53,22,Wheat
5392,6.3,54,23,Wheat
5393,6.9,52,23,Wheat
5394,7,60,22,Wheat
5395,6.6,55,24,Wheat
5396,6.4,51,22,Wheat
5397,7,59,24,Wheat
5398,6.9,60,23,Wheat
5399,6.4,53,23,Wheat
5400,6.7,59,22,Wheat
5401,6.6,60,22,Wheat
5402,6.9,58,23,Wheat
5403,6.4,52,22,Wheat
5404,6.9,51,24,Wheat
5405,6.9,60,22,Wheat
5406,6.5,59,23,Wheat
5407,6.8,52,23,Wheat
5408,6.9,52,21,Wheat
5409,6.3,58,22,Wheat
5410,6.6,56,24,Wheat
5411,6.7,52,23,Wheat
5412,6.4,59,21,Wheat
5413,6.4,51,21,Wheat
5414,6.7,54,23,Wheat
5415,6.8,60,24,Wheat
5416,6.7,59,23,Wheat
5417,6.8,57,24,Wheat
5418,6.7,54,21,Wheat
5419,6.9,55,23,Wheat
5420,6.8,55,21,Wheat
5421,6.7,55,23,Wheat
5422,6.8,50,22,Wheat
5423,6.7,51,24,Wheat
5424,6.9,52,22,Wheat
5425,6.8,52,22,Wheat
5426,6.8,54,22,Wheat
5427,6.9,57,22,Wheat
5428,6.8,58,22,Wheat
5429,7,57,22,Wheat
5430,6.9,54,24,Wheat
5431,6.3,56,24,Wheat
5432,6.9,55,24,Wheat
5433,7,58,21,Wheat
5434,6.9,50,23,Wheat
5435,6.8,57,21,Wheat
5436,6.7,54,24,Wheat
5437,6.4,52,23,Wheat
5438,6.9,53,22,Wheat
5439,6.5,58,22,Wheat
5440,6.4,50,23,Wheat
5441,6.7,53,24,Wheat
5442,6.6,58,23,Wheat
5443,6.7,56,24,Wheat
5444,6.9,59,23,Wheat
5445,6.6,56,22,Wheat
5446,6.8,60,22,Wheat
5447,6.7,52,22,Wheat
5448,6.4,58,23,Wheat
5449,6.3,54,22,Wheat
5450,6.7,58,23,Wheat
5451,6.7,55,24,Wheat
5452,6.7,52,21,Wheat
5453,6.9,56,23,Wheat
5454,6.5,54,23,Wheat
5455,6.3,52,21,Wheat
5456,7,52,22,Wheat
5457,6.6,53,22,Wheat
5458,6.9,52,22,Wheat
5459,6.7,57,22,Wheat
5460,6.8,53,23,Wheat
5461,6.5,58,22,Wheat
5462,6.9,51,23,Wheat
5463,6.6,55,22,Wheat
5464,6.9,60,22,Wheat
5465,6.8,54,23,Wheat
5466,7,54,21,Wheat
5467,6.7,53,22,Wheat
5468,6.7,59,23,Wheat
5469,6.9,53,21,Wheat
5470,6.5,60,23,Wheat
5471,6.6,54,24,Wheat
5472,6.8,56,21,Wheat
5473,6.8,52,24,Wheat
5474,6.3,54,23,Wheat
5475,6.7,55,21,Wheat
5476,6.5,53,22,Wheat
5477,6.4,58,23,Wheat
5478,6.5,54,23,Wheat
5479,6.9,54,23,Wheat
5480,6.9,55,23,Wheat
5481,6.7,51,21,Wheat
5482,6.6,53,21,Wheat
5483,6.9,57,24,Wheat
5484,7,53,22,Wheat
5485,6.7,52,21,Wheat
5486,6.7,56,22,Wheat
5487,6.6,57,24,Wheat
5488,7,52,22,Wheat
5489,6.6,57,22,Wheat
5490,6.3,55,23,Wheat
5491,6.9,57,23,Wheat
5492,6.6,54,23,Wheat
5493,6.3,54,23,Wheat
5494,6.8,53,24,Wheat
5495,6.8,56,23,Wheat
5496,6.5,52,22,Wheat
5497,6.6,58,22,Wheat
5498,6.9,56,22,Wheat
5499,6.6,51,22,Wheat
5500,6.6,71,21,Wheat
5501,5.8,76,23,Oats
5502,6.6,77,21,Oats
5503,6.2,74,21,Oats
5504,6.4,76,24,Oats
5505,6,75,21,Oats
5506,6.8,76,23,Oats
5507,6,76,21,Oats
5508,6.9,79,21,Oats
5509,6.4,72,22,Oats
5510,6.8,80,23,Oats
5511,6,73,23,Oats
5512,6.9,78,23,Oats
5513,6.1,76,21,Oats
5514,5.9,71,22,Oats
5515,7,77,21,Oats
5516,5.9,76,23,Oats
5517,6.4,72,24,Oats
5518,6.5,75,21,Oats
5519,7,76,23,Oats
5520,6.1,79,21,Oats
5521,6.2,79,21,Oats
5522,6.4,78,22,Oats
5523,6.7,72,23,Oats
5524,6.5,73,22,Oats
5525,6.9,73,23,Oats
5526,6.6,72,24,Oats
5527,6.9,72,24,Oats
5528,6.8,76,22,Oats
5529,6.3,73,22,Oats
5530,6.1,76,22,Oats
5531,6.2,79,22,Oats
5532,6.1,78,21,Oats
5533,6,75,23,Oats
5534,6.5,79,22,Oats
5535,6.6,71,23,Oats
5536,6.3,74,23,Oats
5537,6.4,71,23,Oats
5538,6.6,70,21,Oats
5539,6.4,74,21,Oats
5540,6.9,78,22,Oats
5541,6.1,79,21,Oats
5542,6.8,74,23,Oats
5543,6.3,79,21,Oats
5544,6.4,79,24,Oats
5545,6.9,79,22,Oats
5546,6.1,80,23,Oats
5547,6.2,73,22,Oats
5548,6.1,78,23,Oats
5549,6.7,72,22,Oats
5550,6.3,73,24,Oats
5551,6.6,75,22,Oats
5552,7,76,22,Oats
5553,6.2,72,23,Oats
5554,6.5,74,22,Oats
5555,6.8,79,22,Oats
5556,6.1,76,24,Oats
5557,6.8,75,22,Oats
5558,6.8,75,21,Oats
5559,6.3,71,23,Oats
5560,6.1,78,24,Oats
5561,6.6,71,22,Oats
5562,6.7,77,21,Oats
5563,6.6,79,21,Oats
5564,6.1,72,24,Oats
5565,5.9,79,23,Oats
5566,5.9,72,21,Oats
5567,6.7,79,23,Oats
5568,6.9,79,22,Oats
5569,6.5,77,23,Oats
5570,6.6,74,21,Oats
5571,6.3,79,21,Oats
5572,6.1,77,24,Oats
5573,6,78,22,Oats
5574,7,76,23,Oats
5575,6,76,24,Oats
5576,6.1,75,21,Oats
5577,6.3,73,21,Oats
5578,6.3,74,23,Oats
5579,6.1,74,22,Oats
5580,6.6,74,24,Oats
5581,6.9,71,23,Oats
5582,5.9,77,24,Oats
5583,6.7,74,24,Oats
5584,6.9,73,21,Oats
5585,6,80,24,Oats
5586,6.6,72,22,Oats
5587,6.3,78,22,Oats
5588,6.4,77,23,Oats
5589,6.6,72,21,Oats
5590,6.6,75,22,Oats
5591,6.5,76,23,Oats
5592,6.2,74,22,Oats
5593,6.4,70,22,Oats
5594,6.9,72,23,Oats
5595,6.2,74,22,Oats
5596,6.1,79,22,Oats
5597,6.4,73,22,Oats
5598,6.8,72,23,Oats
5599,6.8,79,24,Oats
5600,6.2,75,21,Oats
5601,6.1,78,21,Oats
5602,6.4,74,22,Oats
5603,7,79,23,Oats
5604,6.7,71,22,Oats
5605,6.7,74,22,Oats
5606,7,72,22,Oats
5607,6,73,23,Oats
5608,6.5,80,22,Oats
5609,6.4,71,23,Oats
5610,6.1,71,23,Oats
5611,6.9,74,21,Oats
5612,5.9,76,21,Oats
5613,6.2,80,24,Oats
5614,5.8,76,22,Oats
5615,6.9,74,23,Oats
5616,6.5,79,24,Oats
5617,6.4,78,22,Oats
5618,7,73,21,Oats
5619,5.9,73,22,Oats
5620,6.2,75,23,Oats
5621,6.9,72,22,Oats
5622,5.9,70,23,Oats
5623,6.6,72,24,Oats
5624,5.9,78,22,Oats
5625,6.8,80,22,Oats
5626,5.9,80,22,Oats
5627,6.1,71,22,Oats
5628,7,79,22,Oats
5629,7,78,23,Oats
5630,6.8,75,22,Oats
5631,6,75,21,Oats
5632,6.4,73,22,Oats
5633,5.8,77,22,Oats
5634,6.7,77,22,Oats
5635,5.9,79,23,Oats
5636,6.9,80,21,Oats
5637,6.5,77,24,Oats
5638,6.4,72,23,Oats
5639,6.8,70,24,Oats
5640,6.2,79,22,Oats
5641,6.5,72,22,Oats
5642,6.1,74,23,Oats
5643,6.4,73,22,Oats
5644,6.2,74,21,Oats
5645,6.6,72,24,Oats
5646,7,76,22,Oats
5647,6.2,71,22,Oats
5648,6.5,73,23,Oats
5649,6,71,23,Oats
5650,5.9,73,23,Oats
5651,6.1,71,23,Oats
5652,6.2,74,24,Oats
5653,6.3,70,23,Oats
5654,5.8,75,24,Oats
5655,6.7,73,24,Oats
5656,6,70,22,Oats
5657,5.9,79,23,Oats
5658,5.9,80,23,Oats
5659,6.8,73,23,Oats
5660,6.5,78,21,Oats
5661,6,71,21,Oats
5662,6.3,77,22,Oats
5663,6.3,71,24,Oats
5664,6.2,74,23,Oats
5665,5.9,77,22,Oats
5666,6,76,22,Oats
5667,6.3,78,21,Oats
5668,6.2,71,24,Oats
5669,5.9,75,24,Oats
5670,6.3,76,22,Oats
5671,6,74,24,Oats
5672,6.3,72,23,Oats
5673,6,72,23,Oats
5674,6.9,78,23,Oats
5675,6.8,74,24,Oats
5676,6.5,74,23,Oats
5677,6.7,76,22,Oats
5678,6.7,79,23,Oats
5679,6.9,79,22,Oats
5680,6,73,22,Oats
5681,6.9,70,24,Oats
5682,6.7,71,22,Oats
5683,6.3,74,23,Oats
5684,6.4,78,22,Oats
5685,6.5,76,23,Oats
5686,6.6,72,24,Oats
5687,5.9,74,24,Oats
5688,6.9,70,23,Oats
5689,6.5,70,24,Oats
5690,5.9,72,23,Oats
5691,6.6,78,21,Oats
5692,6.3,79,23,Oats
5693,6.3,73,23,Oats
5694,6.7,72,21,Oats
5695,6.6,76,21,Oats
5696,6.9,74,22,Oats
5697,6.5,74,22,Oats
5698,5.9,70,23,Oats
5699,5.9,71,21,Oats
5700,6.7,76,24,Oats
5701,5.9,78,22,Oats
5702,6.3,73,24,Oats
5703,6.6,72,22,Oats
5704,6.8,80,23,Oats
5705,5.9,75,23,Oats
5706,6.3,79,24,Oats
5707,6.8,77,22,Oats
5708,6.8,76,22,Oats
5709,6.8,76,22,Oats
5710,6,76,23,Oats
5711,5.9,75,24,Oats
5712,6.2,78,23,Oats
5713,6.9,76,24,Oats
5714,6.9,75,22,Oats
5715,6.6,77,22,Oats
5716,6.4,74,21,Oats
5717,6.7,75,22,Oats
5718,6.8,70,21,Oats
5719,6.5,73,21,Oats
5720,6.4,78,23,Oats
5721,5.9,78,23,Oats
5722,6.5,79,23,Oats
5723,6.7,76,21,Oats
5724,5.8,71,23,Oats
5725,6.1,79,21,Oats
5726,6.5,74,24,Oats
5727,6.1,79,22,Oats
5728,6.6,78,21,Oats
5729,5.8,76,24,Oats
5730,5.8,78,23,Oats
5731,6.1,78,22,Oats
5732,6.4,77,23,Oats
5733,6.1,77,24,Oats
5734,6.8,72,23,Oats
5735,5.9,78,22,Oats
5736,6.6,71,23,Oats
5737,6.7,71,23,Oats
5738,6.1,79,22,Oats
5739,5.9,78,22,Oats
5740,6.1,80,24,Oats
5741,6.4,71,22,Oats
5742,5.8,78,22,Oats
5743,6.8,70,23,Oats
5744,5.8,75,21,Oats
5745,7,80,21,Oats
5746,6.9,74,22,Oats
5747,6.2,71,22,Oats
5748,6.6,76,23,Oats
5749,5.9,78,22,Oats
5750,6.2,74,21,Oats
5751,6.2,72,23,Oats
5752,5.8,71,22,Oats
5753,6.5,77,22,Oats
5754,6.2,76,22,Oats
5755,6.5,75,24,Oats
5756,5.9,73,24,Oats
5757,6.6,76,24,Oats
5758,6.8,78,23,Oats
5759,5.9,75,22,Oats
5760,6.8,71,23,Oats
5761,5.9,80,22,Oats
5762,6.7,71,24,Oats
5763,6.1,72,23,Oats
5764,6,77,22,Oats
5765,7,80,24,Oats
5766,6.2,74,22,Oats
5767,7,73,24,Oats
5768,7,75,21,Oats
5769,6.1,76,23,Oats
5770,6.8,73,22,Oats
5771,6.1,78,22,Oats
5772,6,77,24,Oats
5773,6.8,75,24,Oats
5774,6.8,72,24,Oats
5775,6.9,72,23,Oats
5776,6.9,73,21,Oats
5777,6.8,77,22,Oats
5778,6.1,78,22,Oats
5779,5.8,72,22,Oats
5780,6.9,77,23,Oats
5781,6.2,75,22,Oats
5782,7,79,24,Oats
5783,6.9,71,23,Oats
5784,6.4,73,24,Oats
5785,6.4,77,21,Oats
5786,6.4,72,24,Oats
5787,6.6,71,22,Oats
5788,6.8,77,23,Oats
5789,6.8,77,24,Oats
5790,6.9,70,22,Oats
5791,6.9,77,22,Oats
5792,6.1,73,22,Oats
5793,6.5,71,24,Oats
5794,6.1,71,23,Oats
5795,6.4,75,22,Oats
5796,6.1,75,22,Oats
5797,6.1,72,23,Oats
5798,5.9,77,23,Oats
5799,6.3,71,21,Oats
5800,6.8,79,22,Oats
5801,6.9,79,24,Oats
5802,5.9,71,23,Oats
5803,6.6,70,23,Oats
5804,6.6,72,24,Oats
5805,5.9,79,22,Oats
5806,6,72,24,Oats
5807,6,74,21,Oats
5808,6,75,23,Oats
5809,5.9,76,22,Oats
5810,6.4,73,24,Oats
5811,6,76,22,Oats
5812,6,77,24,Oats
5813,6.7,79,23,Oats
5814,6.6,80,22,Oats
5815,6.1,74,22,Oats
5816,6,73,24,Oats
5817,6.7,76,23,Oats
5818,6.2,71,23,Oats
5819,6.9,76,23,Oats
5820,6.5,78,22,Oats
5821,6.1,74,22,Oats
5822,5.8,78,22,Oats
5823,6.8,77,21,Oats
5824,6.2,79,23,Oats
5825,6.2,74,22,Oats
5826,6.9,79,23,Oats
5827,6.8,72,23,Oats
5828,6.4,79,22,Oats
5829,6.9,72,23,Oats
5830,6.9,72,22,Oats
5831,6.3,79,24,Oats
5832,6.8,72,23,Oats
5833,6.7,75,22,Oats
5834,5.9,72,23,Oats
5835,6.1,76,23,Oats
5836,6.1,78,24,Oats
5837,6.3,74,23,Oats
5838,7,72,22,Oats
5839,6.5,76,24,Oats
5840,7,73,22,Oats
5841,6.4,77,22,Oats
5842,6.5,79,24,Oats
5843,6.9,71,23,Oats
5844,6.5,74,22,Oats
5845,6.3,72,21,Oats
5846,6,73,22,Oats
5847,6.4,75,22,Oats
5848,6.9,71,22,Oats
5849,6.7,80,22,Oats
5850,6.7,79,23,Oats
5851,6.6,77,22,Oats
5852,5.9,72,23,Oats
5853,6.8,79,24,Oats
5854,6.6,77,24,Oats
5855,6.6,74,22,Oats
5856,6.6,76,23,Oats
5857,6.3,78,23,Oats
5858,6.2,74,22,Oats
5859,6.3,76,24,Oats
5860,6.6,70,22,Oats
5861,7,76,22,Oats
5862,7,73,22,Oats
5863,6.8,71,22,Oats
5864,6.4,71,23,Oats
5865,6,77,22,Oats
5866,6.8,75,22,Oats
5867,6.3,74,23,Oats
5868,6.9,73,24,Oats
5869,5.9,79,21,Oats
5870,6.9,72,23,Oats
5871,6.9,74,24,Oats
5872,6.8,77,22,Oats
5873,6.7,72,21,Oats
5874,5.8,74,23,Oats
5875,5.9,72,24,Oats
5876,6.2,73,22,Oats
5877,6.2,73,23,Oats
5878,6.5,79,24,Oats
5879,6.2,74,23,Oats
5880,5.9,72,22,Oats
5881,6.5,73,22,Oats
5882,6,78,23,Oats
5883,6.2,76,24,Oats
5884,6.2,76,23,Oats
5885,6.1,73,24,Oats
5886,5.8,75,22,Oats
5887,6.6,74,22,Oats
5888,6.7,79,22,Oats
5889,6.7,74,23,Oats
5890,6.3,71,23,Oats
5891,5.9,73,23,Oats
5892,6,71,22,Oats
5893,6.2,78,22,Oats
5894,6.2,72,24,Oats
5895,6,73,22,Oats
5896,6.1,75,22,Oats
5897,6.4,74,23,Oats
5898,5.9,74,23,Oats
5899,6.7,72,23,Oats
5900,6.2,70,23,Oats
5901,6.7,73,21,Oats
5902,6.6,76,22,Oats
5903,6.4,76,23,Oats
5904,6.1,78,23,Oats
5905,6.7,70,22,Oats
5906,6.2,72,22,Oats
5907,5.9,76,21,Oats
5908,5.9,77,21,Oats
5909,5.8,72,21,Oats
5910,6.8,77,23,Oats
5911,6.2,77,22,Oats
5912,6.3,75,22,Oats
5913,6.2,72,21,Oats
5914,6.8,80,22,Oats
5915,6.9,72,22,Oats
5916,6.5,72,22,Oats
5917,6.1,79,22,Oats
5918,6.9,77,23,Oats
5919,5.9,77,23,Oats
5920,6.8,77,23,Oats
5921,6.7,78,22,Oats
5922,5.9,73,21,Oats
5923,5.9,70,23,Oats
5924,5.9,74,22,Oats
5925,6.8,73,23,Oats
5926,5.9,79,24,Oats
5927,6.2,75,22,Oats
5928,6.4,79,22,Oats
5929,6.3,77,23,Oats
5930,7,74,22,Oats
5931,6.5,74,24,Oats
5932,6.2,79,23,Oats
5933,6,74,23,Oats
5934,6.3,73,22,Oats
5935,6.8,73,22,Oats
5936,6.2,78,22,Oats
5937,6.1,76,22,Oats
5938,6.8,79,24,Oats
5939,6.1,74,23,Oats
5940,6.4,73,23,Oats
5941,6.2,74,21,Oats
5942,6.5,77,23,Oats
5943,5.9,73,23,Oats
5944,6.5,76,24,Oats
5945,6.6,78,22,Oats
5946,6.8,73,24,Oats
5947,6,78,22,Oats
5948,6.7,74,21,Oats
5949,6.4,79,24,Oats
5950,5.9,73,23,Oats
5951,6,77,21,Oats
5952,6,71,21,Oats
5953,6.2,71,23,Oats
5954,6.6,71,22,Oats
5955,6.5,73,23,Oats
5956,6,71,23,Oats
5957,6.3,73,23,Oats
5958,6.1,76,23,Oats
5959,6.7,74,23,Oats
5960,6.4,79,23,Oats
5961,6,76,23,Oats
5962,6.7,75,22,Oats
5963,6.8,78,22,Oats
5964,5.9,71,24,Oats
5965,6.9,80,23,Oats
5966,6.9,75,21,Oats
5967,6.3,78,23,Oats
5968,6.8,71,24,Oats
5969,6.2,78,22,Oats
5970,6.2,76,22,Oats
5971,6.4,79,22,Oats
5972,6.2,78,23,Oats
5973,6,77,21,Oats
5974,6.6,71,22,Oats
5975,7,71,21,Oats
5976,6.1,77,21,Oats
5977,6.6,77,23,Oats
5978,6.8,73,23,Oats
5979,5.9,70,24,Oats
5980,5.9,73,21,Oats
5981,6.7,71,23,Oats
5982,5.9,78,23,Oats
5983,6.6,76,24,Oats
5984,6.3,78,24,Oats
5985,6.9,72,23,Oats
5986,6.2,76,22,Oats
5987,6.8,78,22,Oats
5988,5.8,76,23,Oats
5989,6.5,77,24,Oats
5990,6.9,71,23,Oats
5991,6,76,21,Oats
5992,7,73,22,Oats
5993,6.8,71,23,Oats
5994,6.6,80,24,Oats
5995,6.3,75,22,Oats
5996,6.8,75,21,Oats
5997,5.9,79,23,Oats
5998,6.7,76,23,Oats
5999,6.3,78,23,Oats
6000,6.1,74,24,Oats
