SoilPh,RelativeHumidity,SoilTemperature,Insect1,Insect2
6.7,99,32,Aphids,Cabbage Worm
6.9,95,25,Aphids,Cabbage Worm
7,98,25,Aphids,Cabbage Worm
7,97,34,Aphids,Cabbage Worm
7,99,25,Aphids,Cabbage Worm
6.5,99,33,Aphids,Cabbage Worm
6.8,97,25,Aphids,Cabbage Worm
6.7,99,21,Aphids,Cabbage Worm
6.6,97,25,Aphids,Cabbage Worm
6.3,97,29,Aphids,Cabbage Worm
6.4,96,28,Aphids,Cabbage Worm
6.7,100,20,Aphids,Cabbage Worm
6.8,98,23,Aphids,Cabbage Worm
6.4,100,23,Aphids,Cabbage Worm
6.4,96,33,Aphids,Cabbage Worm
6.6,97,26,Aphids,Cabbage Worm
6.5,95,22,Aphids,Cabbage Worm
6.4,98,30,Aphids,Cabbage Worm
6.3,99,33,Aphids,Cabbage Worm
6.4,100,21,Aphids,Cabbage Worm
6.6,96,22,Aphids,Cabbage Worm
6.7,95,33,Aphids,Cabbage Worm
6.4,96,25,Aphids,Cabbage Worm
6.8,97,21,Aphids,Cabbage Worm
6.7,96,24,Aphids,Cabbage Worm
6.7,97,21,Aphids,Cabbage Worm
6.4,95,27,Aphids,Cabbage Worm
6.7,98,27,Aphids,Cabbage Worm
6.8,97,20,Aphids,Cabbage Worm
6.8,97,23,Aphids,Cabbage Worm
6.6,99,20,Aphids,Cabbage Worm
6.9,96,19,Aphids,Cabbage Worm
6.5,98,23,Aphids,Cabbage Worm
6.7,98,20,Aphids,Cabbage Worm
6.6,96,34,Aphids,Cabbage Worm
6.4,99,29,Aphids,Cabbage Worm
7,97,23,Aphids,Cabbage Worm
6.9,99,23,Aphids,Cabbage Worm
6.7,97,19,Aphids,Cabbage Worm
6.6,98,22,Aphids,Cabbage Worm
6.5,96,32,Aphids,Cabbage Worm
6.5,96,30,Aphids,Cabbage Worm
7,99,32,Aphids,Cabbage Worm
6.6,100,28,Aphids,Cabbage Worm
7,96,35,Aphids,Cabbage Worm
6.5,100,28,Aphids,Cabbage Worm
6.3,97,18,Aphids,Cabbage Worm
6.8,98,33,Aphids,Cabbage Worm
6.8,98,20,Aphids,Cabbage Worm
6.8,98,32,Aphids,Cabbage Worm
6.5,99,18,Aphids,Cabbage Worm
6.5,97,28,Aphids,Cabbage Worm
6.5,99,29,Aphids,Cabbage Worm
6.9,95,28,Aphids,Cabbage Worm
6.8,98,22,Aphids,Cabbage Worm
7,96,24,Aphids,Cabbage Worm
6.7,98,24,Aphids,Cabbage Worm
6.3,99,26,Aphids,Cabbage Worm
6.8,96,23,Aphids,Cabbage Worm
6.5,96,20,Aphids,Cabbage Worm
6.4,99,35,Aphids,Cabbage Worm
6.3,98,19,Aphids,Cabbage Worm
6.4,96,25,Aphids,Cabbage Worm
6.6,99,28,Aphids,Cabbage Worm
6.7,95,26,Aphids,Cabbage Worm
6.8,98,20,Aphids,Cabbage Worm
6.5,97,30,Aphids,Cabbage Worm
6.5,97,32,Aphids,Cabbage Worm
6.3,98,26,Aphids,Cabbage Worm
6.6,91,24,Cabbage Maggot,Cabbage Worm
7.2,90,22,Cabbage Maggot,Cabbage Worm
6.6,91,13,Cabbage Maggot,Cabbage Worm
6.4,95,22,Cabbage Maggot,Cabbage Worm
7,94,13,Cabbage Maggot,Cabbage Worm
6.6,94,22,Cabbage Maggot,Cabbage Worm
6.1,93,16,Cabbage Maggot,Cabbage Worm
6.3,90,18,Cabbage Maggot,Cabbage Worm
7.1,92,16,Cabbage Maggot,Cabbage Worm
7.2,92,20,Cabbage Maggot,Cabbage Worm
7.3,91,14,Cabbage Maggot,Cabbage Worm
6.5,90,13,Cabbage Maggot,Cabbage Worm
6.8,91,21,Cabbage Maggot,Cabbage Worm
6.6,93,16,Cabbage Maggot,Cabbage Worm
6.3,93,18,Cabbage Maggot,Cabbage Worm
6.9,94,19,Cabbage Maggot,Cabbage Worm
6.9,93,15,Cabbage Maggot,Cabbage Worm
6.4,92,15,Cabbage Maggot,Cabbage Worm
7.1,91,20,Cabbage Maggot,Cabbage Worm
6.9,90,18,Cabbage Maggot,Cabbage Worm
6.4,94,15,Cabbage Maggot,Cabbage Worm
7.1,92,15,Cabbage Maggot,Cabbage Worm
6.3,94,13,Cabbage Maggot,Cabbage Worm
7.2,92,22,Cabbage Maggot,Cabbage Worm
7.2,94,22,Cabbage Maggot,Cabbage Worm
6.2,91,22,Cabbage Maggot,Cabbage Worm
6.5,92,16,Cabbage Maggot,Cabbage Worm
6,91,21,Cabbage Maggot,Cabbage Worm
6.6,92,23,Cabbage Maggot,Cabbage Worm
6.3,93,14,Cabbage Maggot,Cabbage Worm
7.4,92,20,Cabbage Maggot,Cabbage Worm
6.9,92,19,Cabbage Maggot,Cabbage Worm
7.4,94,22,Cabbage Maggot,Cabbage Worm
6.7,95,17,Cabbage Maggot,Cabbage Worm
7.3,95,21,Cabbage Maggot,Cabbage Worm
6.8,92,17,Cabbage Maggot,Cabbage Worm
6.4,94,20,Cabbage Maggot,Cabbage Worm
6.8,93,16,Cabbage Maggot,Cabbage Worm
6.7,92,15,Cabbage Maggot,Cabbage Worm
7.5,93,14,Cabbage Maggot,Cabbage Worm
6.4,94,15,Cabbage Maggot,Cabbage Worm
6.3,92,18,Cabbage Maggot,Cabbage Worm
7.1,94,24,Cabbage Maggot,Cabbage Worm
6.9,93,21,Cabbage Maggot,Cabbage Worm
6.1,95,22,Cabbage Maggot,Cabbage Worm
6.3,91,23,Cabbage Maggot,Cabbage Worm
6.4,91,20,Cabbage Maggot,Cabbage Worm
6.9,91,22,Cabbage Maggot,Cabbage Worm
6.7,94,13,Cabbage Maggot,Cabbage Worm
6.4,90,22,Cabbage Maggot,Cabbage Worm
6.7,94,13,Cabbage Maggot,Cabbage Worm
6.3,91,23,Cabbage Maggot,Cabbage Worm
6,92,23,Cabbage Maggot,Cabbage Worm
7.4,91,21,Cabbage Maggot,Cabbage Worm
6.2,94,17,Cabbage Maggot,Cabbage Worm
7.2,91,15,Cabbage Maggot,Cabbage Worm
6.4,94,23,Cabbage Maggot,Cabbage Worm
6.1,94,24,Cabbage Maggot,Cabbage Worm
7.3,94,19,Cabbage Maggot,Cabbage Worm
6.7,90,19,Cabbage Maggot,Cabbage Worm
6.4,93,21,Cabbage Maggot,Cabbage Worm
6.3,93,20,Cabbage Maggot,Cabbage Worm
6.6,95,15,Cabbage Maggot,Cabbage Worm
7.4,91,17,Cabbage Maggot,Cabbage Worm
7.5,91,15,Cabbage Maggot,Cabbage Worm
7.3,91,15,Cabbage Maggot,Cabbage Worm
6.7,91,15,Cabbage Maggot,Cabbage Worm
6.3,94,13,Cabbage Maggot,Cabbage Worm
6.4,95,21,Cabbage Maggot,Cabbage Worm
6.4,92,22,Cabbage Maggot,Cabbage Worm
7.1,91,21,Cabbage Maggot,Cabbage Worm
6.4,95,13,Cabbage Maggot,Cabbage Worm
6,92,18,Cabbage Maggot,Cabbage Worm
6.8,95,15,Cabbage Maggot,Cabbage Worm
7.1,92,20,Cabbage Maggot,Cabbage Worm
7.3,92,20,Cabbage Maggot,Cabbage Worm
7.2,93,16,Cabbage Maggot,Cabbage Worm
7.1,91,19,Cabbage Maggot,Cabbage Worm
6.2,93,21,Cabbage Maggot,Cabbage Worm
7.1,90,23,Cabbage Maggot,Cabbage Worm
6.2,94,16,Cabbage Maggot,Cabbage Worm
7,90,17,Cabbage Maggot,Cabbage Worm
7.4,91,19,Cabbage Maggot,Cabbage Worm
7.3,95,17,Cabbage Maggot,Cabbage Worm
6.2,91,13,Cabbage Maggot,Cabbage Worm
6.6,93,14,Cabbage Maggot,Cabbage Worm
6.8,94,18,Cabbage Maggot,Cabbage Worm
7.1,94,17,Cabbage Maggot,Cabbage Worm
7.1,93,14,Cabbage Maggot,Cabbage Worm
6.6,90,21,Cabbage Maggot,Cabbage Worm
7,93,18,Cabbage Maggot,Cabbage Worm
7.2,93,18,Cabbage Maggot,Cabbage Worm
6.1,90,17,Cabbage Maggot,Cabbage Worm
6.9,94,17,Cabbage Maggot,Cabbage Worm
6.6,95,21,Cabbage Maggot,Cabbage Worm
6.3,91,17,Cabbage Maggot,Cabbage Worm
6.5,94,22,Cabbage Maggot,Cabbage Worm
7.3,91,22,Cabbage Maggot,Cabbage Worm
7,94,13,Cabbage Maggot,Cabbage Worm
6.6,94,21,Cabbage Maggot,Cabbage Worm
6.8,67,23,Onion Maggot,Aphids
6.1,65,21,Onion Maggot,Aphids
6.2,62,16,Onion Maggot,Aphids
6.8,68,20,Onion Maggot,Aphids
6.9,64,15,Onion Maggot,Aphids
6,63,20,Onion Maggot,Aphids
6,68,13,Onion Maggot,Aphids
6.2,64,15,Onion Maggot,Aphids
6.8,62,22,Onion Maggot,Aphids
6.3,61,17,Onion Maggot,Aphids
6.1,67,21,Onion Maggot,Aphids
6.7,61,16,Onion Maggot,Aphids
6.9,61,14,Onion Maggot,Aphids
6.4,67,24,Onion Maggot,Aphids
6.6,64,14,Onion Maggot,Aphids
6.8,64,14,Onion Maggot,Aphids
6.2,69,20,Onion Maggot,Aphids
6.8,68,14,Onion Maggot,Aphids
6.1,68,21,Onion Maggot,Aphids
6,63,19,Onion Maggot,Aphids
6,64,22,Onion Maggot,Aphids
6.9,68,16,Onion Maggot,Aphids
6.6,67,18,Onion Maggot,Aphids
6.2,61,23,Onion Maggot,Aphids
6.6,62,14,Onion Maggot,Aphids
6.8,63,17,Onion Maggot,Aphids
6.9,62,18,Onion Maggot,Aphids
6.6,62,16,Onion Maggot,Aphids
7,64,16,Onion Maggot,Aphids
6.4,65,14,Onion Maggot,Aphids
6.6,69,12,Onion Maggot,Aphids
6.2,62,15,Onion Maggot,Aphids
6,61,23,Onion Maggot,Aphids
7,66,19,Onion Maggot,Aphids
6.7,65,24,Onion Maggot,Aphids
6.1,65,22,Onion Maggot,Aphids
6.6,64,17,Onion Maggot,Aphids
6.2,62,14,Onion Maggot,Aphids
6,67,24,Onion Maggot,Aphids
6.9,62,12,Onion Maggot,Aphids
6.5,64,21,Onion Maggot,Aphids
6.3,69,13,Onion Maggot,Aphids
6.5,68,13,Onion Maggot,Aphids
6.5,60,16,Onion Maggot,Aphids
6.5,69,16,Onion Maggot,Aphids
6.5,61,23,Onion Maggot,Aphids
6.7,69,21,Onion Maggot,Aphids
6.3,64,20,Onion Maggot,Aphids
6.1,67,16,Onion Maggot,Aphids
6.9,67,16,Onion Maggot,Aphids
6.2,63,22,Onion Maggot,Aphids
6.8,66,19,Onion Maggot,Aphids
6.1,69,23,Onion Maggot,Aphids
6.7,63,20,Onion Maggot,Aphids
6,64,23,Onion Maggot,Aphids
6,65,16,Onion Maggot,Aphids
6.5,61,21,Onion Maggot,Aphids
6.9,69,15,Onion Maggot,Aphids
6,69,13,Onion Maggot,Aphids
6.6,60,19,Onion Maggot,Aphids
6.5,61,20,Onion Maggot,Aphids
6.7,66,19,Onion Maggot,Aphids
6.8,62,14,Onion Maggot,Aphids
6.7,64,13,Onion Maggot,Aphids
6.5,68,19,Onion Maggot,Aphids
6.8,65,21,Onion Maggot,Aphids
6.5,65,20,Onion Maggot,Aphids
6.5,66,19,Onion Maggot,Aphids
6.8,61,16,Onion Maggot,Aphids
6.2,63,20,Onion Maggot,Aphids
6.1,65,17,Onion Maggot,Aphids
6.8,68,16,Onion Maggot,Aphids
6.2,69,12,Onion Maggot,Aphids
6,61,22,Onion Maggot,Aphids
6.1,60,18,Onion Maggot,Aphids
6.6,62,19,Onion Maggot,Aphids
6.9,69,18,Onion Maggot,Aphids
6.2,61,17,Onion Maggot,Aphids
6.9,69,23,Onion Maggot,Aphids
6.4,60,14,Onion Maggot,Aphids
6.1,69,20,Onion Maggot,Aphids
6.8,63,24,Onion Maggot,Aphids
6.6,67,19,Onion Maggot,Aphids
6.5,69,22,Onion Maggot,Aphids
6.4,69,19,Onion Maggot,Aphids
6.5,63,18,Onion Maggot,Aphids
6.1,68,20,Onion Maggot,Aphids
6.1,67,18,Onion Maggot,Aphids
6.5,63,21,Onion Maggot,Aphids
6.6,60,22,Onion Maggot,Aphids
6.4,60,22,Onion Maggot,Aphids
7,70,14,Onion Maggot,Aphids
6.9,62,16,Onion Maggot,Aphids
6.1,67,22,Onion Maggot,Aphids
6.4,65,16,Onion Maggot,Aphids
6.5,70,15,Onion Maggot,Aphids
6.6,65,17,Onion Maggot,Aphids
6.7,69,17,Onion Maggot,Aphids
6.3,63,20,Onion Maggot,Aphids
6.3,65,19,Onion Maggot,Aphids
6.8,83,12,Hornworm,Cutworm
6.8,85,19,Hornworm,Cutworm
6.7,88,20,Hornworm,Cutworm
6,90,14,Hornworm,Cutworm
6.7,85,18,Hornworm,Cutworm
7.1,90,15,Hornworm,Cutworm
6.2,80,16,Hornworm,Cutworm
7.3,86,17,Hornworm,Cutworm
6.5,85,14,Hornworm,Cutworm
5.6,85,23,Hornworm,Cutworm
5.6,85,22,Hornworm,Cutworm
5.8,88,15,Hornworm,Cutworm
5.8,84,17,Hornworm,Cutworm
6.2,88,17,Hornworm,Cutworm
5.8,88,17,Hornworm,Cutworm
6.6,82,23,Hornworm,Cutworm
6.6,84,18,Hornworm,Cutworm
6.2,86,23,Hornworm,Cutworm
6.9,86,20,Hornworm,Cutworm
6.3,87,13,Hornworm,Cutworm
6.1,89,14,Hornworm,Cutworm
6.8,85,15,Hornworm,Cutworm
7.2,84,20,Hornworm,Cutworm
5.7,88,13,Hornworm,Cutworm
6.8,84,21,Hornworm,Cutworm
6.6,88,13,Hornworm,Cutworm
7.4,83,20,Hornworm,Cutworm
6.4,89,21,Hornworm,Cutworm
7.4,89,24,Hornworm,Cutworm
6.5,83,21,Hornworm,Cutworm
5.5,83,21,Hornworm,Cutworm
6.7,85,14,Hornworm,Cutworm
5.6,89,14,Hornworm,Cutworm
7,80,17,Hornworm,Cutworm
7.3,80,13,Hornworm,Cutworm
5.8,81,18,Hornworm,Cutworm
6.9,83,14,Hornworm,Cutworm
5.8,81,13,Hornworm,Cutworm
6.1,80,20,Hornworm,Cutworm
5.6,81,22,Hornworm,Cutworm
6.9,80,24,Hornworm,Cutworm
5.5,86,18,Hornworm,Cutworm
7.3,82,22,Hornworm,Cutworm
7.1,81,13,Hornworm,Cutworm
7.5,82,12,Hornworm,Cutworm
6.2,87,18,Hornworm,Cutworm
7.3,89,16,Hornworm,Cutworm
7,85,17,Hornworm,Cutworm
6.6,80,19,Hornworm,Cutworm
6.3,83,15,Hornworm,Cutworm
6.5,90,23,Hornworm,Cutworm
5.5,85,12,Hornworm,Cutworm
6.9,81,16,Hornworm,Cutworm
5.7,88,16,Hornworm,Cutworm
6.5,87,23,Hornworm,Cutworm
5.8,84,19,Hornworm,Cutworm
6.9,86,21,Hornworm,Cutworm
6,90,12,Hornworm,Cutworm
5.9,89,23,Hornworm,Cutworm
6.9,85,20,Hornworm,Cutworm
5.6,82,24,Hornworm,Cutworm
7,87,22,Hornworm,Cutworm
6.8,85,13,Hornworm,Cutworm
6.7,82,16,Hornworm,Cutworm
6.5,87,15,Hornworm,Cutworm
6.3,84,14,Hornworm,Cutworm
5.8,84,15,Hornworm,Cutworm
5.7,89,20,Hornworm,Cutworm
7.4,83,23,Hornworm,Cutworm
6.6,82,21,Hornworm,Cutworm
6.3,87,16,Hornworm,Cutworm
6.1,86,20,Hornworm,Cutworm
5.6,88,13,Hornworm,Cutworm
5.9,85,14,Hornworm,Cutworm
6.8,85,15,Hornworm,Cutworm
7.1,90,17,Hornworm,Cutworm
5.8,86,23,Hornworm,Cutworm
5.6,84,23,Hornworm,Cutworm
7.2,81,13,Hornworm,Cutworm
6.3,89,17,Hornworm,Cutworm
6.7,87,24,Hornworm,Cutworm
6.7,81,13,Hornworm,Cutworm
6.9,82,15,Hornworm,Cutworm
5.6,86,23,Hornworm,Cutworm
5.6,89,23,Hornworm,Cutworm
5.9,87,20,Hornworm,Cutworm
7.1,87,23,Hornworm,Cutworm
6.7,87,24,Hornworm,Cutworm
6.4,81,21,Hornworm,Cutworm
6.7,88,22,Hornworm,Cutworm
6.9,89,14,Hornworm,Cutworm
6.2,88,12,Hornworm,Cutworm
6.1,85,16,Hornworm,Cutworm
6.6,87,14,Hornworm,Cutworm
7.3,89,15,Hornworm,Cutworm
6.9,89,12,Hornworm,Cutworm
7.4,88,18,Hornworm,Cutworm
5.7,85,19,Hornworm,Cutworm
5.6,81,13,Hornworm,Cutworm
6,88,24,Hornworm,Cutworm
6.1,64,19,Aphids,Leafminer
6.9,63,14,Aphids,Leafminer
6.7,61,15,Aphids,Leafminer
6.5,63,20,Aphids,Leafminer
7.2,61,19,Aphids,Leafminer
6,61,12,Aphids,Leafminer
7.4,63,12,Aphids,Leafminer
7,63,18,Aphids,Leafminer
6.5,64,16,Aphids,Leafminer
6.2,61,14,Aphids,Leafminer
7.4,64,17,Aphids,Leafminer
7.1,61,19,Aphids,Leafminer
7.2,60,19,Aphids,Leafminer
6,63,20,Aphids,Leafminer
6.2,65,15,Aphids,Leafminer
6.3,63,18,Aphids,Leafminer
7.1,61,20,Aphids,Leafminer
6.9,61,19,Aphids,Leafminer
6.4,62,17,Aphids,Leafminer
6.9,64,17,Aphids,Leafminer
7.1,64,19,Aphids,Leafminer
6.2,61,14,Aphids,Leafminer
7.1,63,18,Aphids,Leafminer
6.6,64,19,Aphids,Leafminer
6.7,62,15,Aphids,Leafminer
6.3,62,14,Aphids,Leafminer
6.6,62,17,Aphids,Leafminer
6.5,60,18,Aphids,Leafminer
7.2,62,16,Aphids,Leafminer
6.4,62,14,Aphids,Leafminer
6.1,63,13,Aphids,Leafminer
6.4,63,18,Aphids,Leafminer
6,62,15,Aphids,Leafminer
6,60,18,Aphids,Leafminer
7.3,62,20,Aphids,Leafminer
7.1,63,15,Aphids,Leafminer
6.4,60,14,Aphids,Leafminer
7.2,61,14,Aphids,Leafminer
7,62,19,Aphids,Leafminer
6.3,63,20,Aphids,Leafminer
6.3,63,12,Aphids,Leafminer
6.4,64,20,Aphids,Leafminer
6.6,63,13,Aphids,Leafminer
6.9,64,21,Aphids,Leafminer
6.9,62,13,Aphids,Leafminer
7.3,61,12,Aphids,Leafminer
6.8,65,17,Aphids,Leafminer
6.2,62,15,Aphids,Leafminer
6.6,61,17,Aphids,Leafminer
6.6,62,12,Aphids,Leafminer
7.1,64,21,Aphids,Leafminer
7.2,61,19,Aphids,Leafminer
7.4,64,19,Aphids,Leafminer
6,62,14,Aphids,Leafminer
7.3,61,16,Aphids,Leafminer
6.4,64,20,Aphids,Leafminer
7.1,61,18,Aphids,Leafminer
6.7,63,17,Aphids,Leafminer
6.1,64,18,Aphids,Leafminer
7,64,12,Aphids,Leafminer
6.5,64,18,Aphids,Leafminer
6.2,62,15,Aphids,Leafminer
6.5,60,13,Aphids,Leafminer
6.2,64,15,Aphids,Leafminer
6.2,64,16,Aphids,Leafminer
6.6,64,14,Aphids,Leafminer
6.8,61,12,Aphids,Leafminer
6.5,63,13,Aphids,Leafminer
7.3,61,13,Aphids,Leafminer
6.3,64,15,Aphids,Leafminer
6.9,64,15,Aphids,Leafminer
6.3,64,15,Aphids,Leafminer
7.2,63,12,Aphids,Leafminer
6.9,63,16,Aphids,Leafminer
7,65,14,Aphids,Leafminer
6.6,65,21,Aphids,Leafminer
6.6,64,17,Aphids,Leafminer
6.6,61,16,Aphids,Leafminer
6.8,64,20,Aphids,Leafminer
7.4,63,14,Aphids,Leafminer
6.4,64,15,Aphids,Leafminer
6.3,65,16,Aphids,Leafminer
6.8,64,18,Aphids,Leafminer
6.6,62,15,Aphids,Leafminer
6.8,65,12,Aphids,Leafminer
7.1,63,18,Aphids,Leafminer
6.8,63,18,Aphids,Leafminer
6.6,62,21,Aphids,Leafminer
6.3,62,21,Aphids,Leafminer
7.2,61,14,Aphids,Leafminer
7,61,13,Aphids,Leafminer
6.1,60,15,Aphids,Leafminer
6.2,61,19,Aphids,Leafminer
7.2,61,17,Aphids,Leafminer
6.3,61,12,Aphids,Leafminer
6.3,63,12,Aphids,Leafminer
7.5,61,20,Aphids,Leafminer
6.7,64,17,Aphids,Leafminer
6.4,60,13,Aphids,Leafminer
6.8,60,18,Aphids,Leafminer
5.8,94,1,Cutworm,Leafminer
5.8,93,3,Cutworm,Leafminer
6.7,91,2,Cutworm,Leafminer
6,94,3,Cutworm,Leafminer
6.1,93,1,Cutworm,Leafminer
6.1,94,2,Cutworm,Leafminer
6.4,94,1,Cutworm,Leafminer
6.2,90,3,Cutworm,Leafminer
6.4,92,3,Cutworm,Leafminer
5.6,94,2,Cutworm,Leafminer
6.9,91,2,Cutworm,Leafminer
5.9,94,3,Cutworm,Leafminer
6,90,3,Cutworm,Leafminer
5.2,95,2,Cutworm,Leafminer
5.1,90,3,Cutworm,Leafminer
6.1,94,2,Cutworm,Leafminer
5.1,91,0,Cutworm,Leafminer
5.6,94,0,Cutworm,Leafminer
5,91,3,Cutworm,Leafminer
6,91,0,Cutworm,Leafminer
5.3,91,0,Cutworm,Leafminer
6.2,93,0,Cutworm,Leafminer
5.5,92,3,Cutworm,Leafminer
5.4,94,2,Cutworm,Leafminer
5.8,94,3,Cutworm,Leafminer
5.1,93,1,Cutworm,Leafminer
5.4,93,2,Cutworm,Leafminer
6.3,94,2,Cutworm,Leafminer
5.3,91,3,Cutworm,Leafminer
6.5,92,0,Cutworm,Leafminer
6.1,93,3,Cutworm,Leafminer
5.4,95,3,Cutworm,Leafminer
5.5,95,1,Cutworm,Leafminer
5.4,92,2,Cutworm,Leafminer
5.4,94,1,Cutworm,Leafminer
6.7,95,3,Cutworm,Leafminer
5.1,93,2,Cutworm,Leafminer
6.2,91,2,Cutworm,Leafminer
5.2,90,2,Cutworm,Leafminer
6.5,91,3,Cutworm,Leafminer
6.6,94,2,Cutworm,Leafminer
5.5,90,1,Cutworm,Leafminer
5.6,90,1,Cutworm,Leafminer
6,93,2,Cutworm,Leafminer
6.8,95,2,Cutworm,Leafminer
6.8,93,2,Cutworm,Leafminer
6.9,93,3,Cutworm,Leafminer
6.9,92,1,Cutworm,Leafminer
6,92,2,Cutworm,Leafminer
5.3,95,0,Cutworm,Leafminer
5.1,94,1,Cutworm,Leafminer
5.4,90,1,Cutworm,Leafminer
5.8,90,2,Cutworm,Leafminer
5.4,92,2,Cutworm,Leafminer
6.8,92,0,Cutworm,Leafminer
5.6,92,1,Cutworm,Leafminer
6.1,94,0,Cutworm,Leafminer
5.5,95,1,Cutworm,Leafminer
6.1,94,3,Cutworm,Leafminer
6.5,92,1,Cutworm,Leafminer
6,91,1,Cutworm,Leafminer
5,95,3,Cutworm,Leafminer
5.7,92,3,Cutworm,Leafminer
5,92,2,Cutworm,Leafminer
6.8,92,1,Cutworm,Leafminer
6.9,92,1,Cutworm,Leafminer
5.5,94,1,Cutworm,Leafminer
5.9,95,1,Cutworm,Leafminer
5,92,2,Cutworm,Leafminer
6.3,94,2,Cutworm,Leafminer
5.4,91,2,Cutworm,Leafminer
6.4,91,0,Cutworm,Leafminer
5.5,94,1,Cutworm,Leafminer
5.9,94,2,Cutworm,Leafminer
5.7,91,2,Cutworm,Leafminer
6.6,91,1,Cutworm,Leafminer
6.4,92,1,Cutworm,Leafminer
5.9,93,2,Cutworm,Leafminer
6.3,91,1,Cutworm,Leafminer
6.5,90,2,Cutworm,Leafminer
6.1,95,2,Cutworm,Leafminer
6.5,93,3,Cutworm,Leafminer
6.7,91,1,Cutworm,Leafminer
6.2,94,2,Cutworm,Leafminer
6.2,92,2,Cutworm,Leafminer
6.7,94,2,Cutworm,Leafminer
5.9,91,1,Cutworm,Leafminer
5.1,92,2,Cutworm,Leafminer
6.7,92,3,Cutworm,Leafminer
6.2,92,1,Cutworm,Leafminer
6.1,92,1,Cutworm,Leafminer
5.3,94,1,Cutworm,Leafminer
6.4,93,2,Cutworm,Leafminer
5.1,95,2,Cutworm,Leafminer
6.8,91,3,Cutworm,Leafminer
5.8,91,1,Cutworm,Leafminer
6.2,93,1,Cutworm,Leafminer
6.8,92,2,Cutworm,Leafminer
5.6,92,2,Cutworm,Leafminer
6.3,94,1,Cutworm,Leafminer
7.3,94,20,Leafhopper,Slugs and Snails
7.1,93,17,Leafhopper,Slugs and Snails
6.2,91,20,Leafhopper,Slugs and Snails
6.2,94,18,Leafhopper,Slugs and Snails
7.1,93,18,Leafhopper,Slugs and Snails
6.9,94,19,Leafhopper,Slugs and Snails
6.7,94,19,Leafhopper,Slugs and Snails
6.8,90,18,Leafhopper,Slugs and Snails
6.2,92,16,Leafhopper,Slugs and Snails
6.7,94,19,Leafhopper,Slugs and Snails
7.4,91,17,Leafhopper,Slugs and Snails
6.4,94,19,Leafhopper,Slugs and Snails
6.2,90,18,Leafhopper,Slugs and Snails
6.9,95,19,Leafhopper,Slugs and Snails
7,90,16,Leafhopper,Slugs and Snails
6.8,94,15,Leafhopper,Slugs and Snails
6.3,91,19,Leafhopper,Slugs and Snails
7.4,94,16,Leafhopper,Slugs and Snails
6.3,91,16,Leafhopper,Slugs and Snails
6.6,91,19,Leafhopper,Slugs and Snails
7.1,91,17,Leafhopper,Slugs and Snails
7.2,93,15,Leafhopper,Slugs and Snails
6.6,92,17,Leafhopper,Slugs and Snails
7.3,94,17,Leafhopper,Slugs and Snails
7.2,94,16,Leafhopper,Slugs and Snails
6.2,93,18,Leafhopper,Slugs and Snails
6.2,93,19,Leafhopper,Slugs and Snails
6.5,94,16,Leafhopper,Slugs and Snails
7.4,91,20,Leafhopper,Slugs and Snails
7.4,92,17,Leafhopper,Slugs and Snails
6.5,93,20,Leafhopper,Slugs and Snails
6,95,19,Leafhopper,Slugs and Snails
6.6,95,16,Leafhopper,Slugs and Snails
6.3,92,17,Leafhopper,Slugs and Snails
7.2,94,18,Leafhopper,Slugs and Snails
6.5,95,18,Leafhopper,Slugs and Snails
6.6,93,15,Leafhopper,Slugs and Snails
6.7,91,17,Leafhopper,Slugs and Snails
6.1,90,16,Leafhopper,Slugs and Snails
6.9,91,19,Leafhopper,Slugs and Snails
6.6,94,20,Leafhopper,Slugs and Snails
6.6,90,16,Leafhopper,Slugs and Snails
6.3,90,19,Leafhopper,Slugs and Snails
7.4,93,19,Leafhopper,Slugs and Snails
6.5,95,16,Leafhopper,Slugs and Snails
6.1,93,19,Leafhopper,Slugs and Snails
6.9,93,17,Leafhopper,Slugs and Snails
7.3,92,17,Leafhopper,Slugs and Snails
7.2,92,18,Leafhopper,Slugs and Snails
7,95,17,Leafhopper,Slugs and Snails
6.8,94,19,Leafhopper,Slugs and Snails
6.6,90,19,Leafhopper,Slugs and Snails
6.1,90,19,Leafhopper,Slugs and Snails
6.4,92,18,Leafhopper,Slugs and Snails
7.3,92,16,Leafhopper,Slugs and Snails
7,92,15,Leafhopper,Slugs and Snails
6.9,94,17,Leafhopper,Slugs and Snails
6.5,95,18,Leafhopper,Slugs and Snails
6.3,94,20,Leafhopper,Slugs and Snails
6.2,92,16,Leafhopper,Slugs and Snails
6.7,91,17,Leafhopper,Slugs and Snails
6.4,95,19,Leafhopper,Slugs and Snails
6.6,92,18,Leafhopper,Slugs and Snails
6.6,92,16,Leafhopper,Slugs and Snails
6.8,92,17,Leafhopper,Slugs and Snails
6.9,92,20,Leafhopper,Slugs and Snails
7,94,17,Leafhopper,Slugs and Snails
6.7,95,16,Leafhopper,Slugs and Snails
6.1,92,15,Leafhopper,Slugs and Snails
6.4,94,16,Leafhopper,Slugs and Snails
7.1,91,17,Leafhopper,Slugs and Snails
7.4,91,19,Leafhopper,Slugs and Snails
6.5,94,18,Leafhopper,Slugs and Snails
6.5,94,18,Leafhopper,Slugs and Snails
7.1,91,17,Leafhopper,Slugs and Snails
6.1,91,20,Leafhopper,Slugs and Snails
6.1,92,19,Leafhopper,Slugs and Snails
