SoilPh,RelativeHumidity,SoilTemperature,Fruit
6.7,75,18,Raspberry
7,81,16,Raspberry
6.2,90,10,Raspberry
6.5,85,13,Raspberry
7.2,82,15,Raspberry
6.3,77,20,Raspberry
6,78,21,Raspberry
5.7,89,14,Raspberry
5.5,82,20,Raspberry
6.7,76,25,Raspberry
6.9,82,22,Raspberry
6,86,12,Raspberry
6.9,79,23,Raspberry
6.8,86,12,Raspberry
6.3,77,14,Raspberry
6.6,84,24,Raspberry
7,83,13,Raspberry
6.4,78,22,Raspberry
6.3,79,18,Raspberry
7.3,78,24,Raspberry
5.7,83,23,Raspberry
6,80,23,Raspberry
6,90,12,Raspberry
5.9,85,23,Raspberry
5.7,89,18,Raspberry
7.2,83,18,Raspberry
7.2,82,11,Raspberry
7,76,15,Raspberry
5.8,88,18,Raspberry
6.7,88,17,Raspberry
5.8,78,16,Raspberry
7,76,24,Raspberry
6.5,80,25,Raspberry
6.2,90,24,Raspberry
6.7,77,20,Raspberry
7.4,86,12,Raspberry
6.2,76,23,Raspberry
6.2,83,23,Raspberry
6.4,86,20,Raspberry
7.3,75,10,Raspberry
6.7,84,24,Raspberry
7.2,85,22,Raspberry
6.8,88,11,Raspberry
7.2,84,11,Raspberry
7.2,79,19,Raspberry
7.1,89,14,Raspberry
7.4,83,11,Raspberry
7.2,75,24,Raspberry
5.9,88,13,Raspberry
6.8,90,19,Raspberry
6,86,24,Raspberry
7.5,84,18,Raspberry
7.1,88,21,Raspberry
7.2,79,16,Raspberry
6.1,89,21,Raspberry
5.9,84,23,Raspberry
7,88,24,Raspberry
6.7,82,16,Raspberry
6.3,81,15,Raspberry
6.6,87,18,Raspberry
6.7,83,17,Raspberry
6.4,79,18,Raspberry
6.9,77,20,Raspberry
6,79,23,Raspberry
6.8,81,21,Raspberry
5.7,89,14,Raspberry
5.9,84,23,Raspberry
7.3,79,20,Raspberry
6.1,90,14,Raspberry
7.2,79,11,Raspberry
5.6,90,14,Raspberry
7,88,12,Raspberry
5.6,85,11,Raspberry
7.2,88,23,Raspberry
6.8,76,22,Raspberry
6.1,78,21,Raspberry
7,78,12,Raspberry
6.2,81,13,Raspberry
6.6,86,19,Raspberry
7.4,79,16,Raspberry
6.5,75,12,Raspberry
6.2,78,13,Raspberry
5.8,76,16,Raspberry
7,88,16,Raspberry
6.3,76,21,Raspberry
6.1,82,22,Raspberry
7.5,87,13,Raspberry
7.3,81,21,Raspberry
6.4,85,19,Raspberry
6.2,79,20,Raspberry
5.9,82,22,Raspberry
5.7,76,16,Raspberry
6.4,89,22,Raspberry
7.1,87,20,Raspberry
5.8,79,12,Raspberry
5.8,76,23,Raspberry
7.4,88,24,Raspberry
6.9,86,15,Raspberry
6.6,82,14,Raspberry
6.2,81,20,Raspberry
7.1,85,22,Raspberry
6.7,80,10,Raspberry
7.4,85,16,Raspberry
5.6,76,16,Raspberry
7.2,85,21,Raspberry
6.4,82,15,Raspberry
6.4,82,25,Raspberry
5.9,87,23,Raspberry
7,89,17,Raspberry
6.5,80,23,Raspberry
6.3,84,24,Raspberry
6.2,84,21,Raspberry
5.5,81,15,Raspberry
5.9,79,23,Raspberry
7.4,77,24,Raspberry
6.2,89,19,Raspberry
6.3,78,20,Raspberry
6.2,78,14,Raspberry
5.9,77,19,Raspberry
6.3,82,22,Raspberry
6.9,85,23,Raspberry
6.3,75,23,Raspberry
7.4,87,19,Raspberry
5.8,78,21,Raspberry
7.4,89,23,Raspberry
7.1,80,25,Raspberry
7.4,90,17,Raspberry
7.3,89,12,Raspberry
6.9,85,14,Raspberry
7.3,79,21,Raspberry
7.3,86,23,Raspberry
7.4,89,19,Raspberry
7.2,87,23,Raspberry
6,84,12,Raspberry
6.2,86,23,Raspberry
6.5,76,16,Raspberry
6.7,89,14,Raspberry
6.3,81,17,Raspberry
7.4,78,20,Raspberry
6.2,80,23,Raspberry
6.5,85,15,Raspberry
7.1,82,19,Raspberry
7.4,88,17,Raspberry
5.7,75,20,Raspberry
6,77,23,Raspberry
6.7,86,19,Raspberry
6.6,79,16,Raspberry
6.7,76,13,Raspberry
5.5,88,15,Raspberry
5.5,88,18,Raspberry
7.3,90,24,Raspberry
5.7,87,16,Raspberry
5.9,84,20,Raspberry
6.9,87,11,Raspberry
6.1,87,18,Raspberry
7.2,86,24,Raspberry
7.3,76,19,Raspberry
6.1,88,21,Raspberry
6.5,83,18,Raspberry
6.4,83,24,Raspberry
6.9,78,11,Raspberry
6.7,84,10,Raspberry
6.2,77,11,Raspberry
7.2,83,21,Raspberry
6.4,79,22,Raspberry
6,86,15,Raspberry
7.1,89,17,Raspberry
7.3,76,24,Raspberry
5.6,75,11,Raspberry
7.4,79,24,Raspberry
6.2,83,10,Raspberry
6.8,86,24,Raspberry
5.7,84,12,Raspberry
7.3,81,25,Raspberry
5.7,88,11,Raspberry
6.6,85,18,Raspberry
5.9,76,21,Raspberry
5.9,78,23,Raspberry
6.1,90,16,Raspberry
6,79,15,Raspberry
5.9,83,22,Raspberry
7,78,17,Raspberry
6.1,86,19,Raspberry
6.9,83,24,Raspberry
7.2,89,22,Raspberry
6.7,81,12,Raspberry
6.6,86,22,Raspberry
6.7,88,16,Raspberry
6.6,89,21,Raspberry
5.9,80,12,Raspberry
7.3,84,17,Raspberry
6.2,90,13,Raspberry
6.1,80,22,Raspberry
6.3,82,22,Raspberry
6.2,86,21,Raspberry
6.9,82,25,Raspberry
5.7,77,14,Raspberry
7.4,84,23,Raspberry
7.4,80,14,Raspberry
7.3,76,23,Raspberry
7.5,86,21,Raspberry
6.3,75,13,Raspberry
6,78,24,Raspberry
6,88,19,Raspberry
6.3,75,17,Raspberry
5.7,76,24,Raspberry
6.9,77,18,Raspberry
6.4,88,12,Raspberry
6.4,87,18,Raspberry
6.9,90,10,Raspberry
5.6,85,22,Raspberry
5.5,88,11,Raspberry
7,86,24,Raspberry
6.4,87,21,Raspberry
6.9,84,23,Raspberry
6.2,87,15,Raspberry
5.8,84,23,Raspberry
5.5,85,13,Raspberry
6.2,87,18,Raspberry
7.4,89,11,Raspberry
7.2,79,13,Raspberry
5.8,79,24,Raspberry
7.2,82,23,Raspberry
6,78,11,Raspberry
6.9,89,21,Raspberry
6.4,88,11,Raspberry
6.1,76,22,Raspberry
6.5,89,23,Raspberry
6.5,87,20,Raspberry
6.8,77,15,Raspberry
6,89,14,Raspberry
6,83,19,Raspberry
7.4,81,11,Raspberry
6.7,89,20,Raspberry
6.1,88,20,Raspberry
7.1,78,18,Raspberry
6.8,85,14,Raspberry
6.3,89,21,Raspberry
7.3,75,23,Raspberry
7.2,80,12,Raspberry
7.4,90,14,Raspberry
7.2,76,16,Raspberry
6.2,87,24,Raspberry
7.3,82,23,Raspberry
7,88,16,Raspberry
5.8,88,19,Raspberry
7.4,89,14,Raspberry
6.2,87,14,Raspberry
6.3,87,11,Raspberry
6.8,84,19,Raspberry
7.4,80,17,Raspberry
5.6,79,19,Raspberry
6.6,87,17,Raspberry
7.3,86,12,Raspberry
7.1,89,14,Raspberry
7.3,82,19,Raspberry
6.6,77,19,Raspberry
7,77,13,Raspberry
5.9,77,14,Raspberry
6.4,75,18,Raspberry
6.2,75,14,Raspberry
5.7,85,11,Raspberry
6.8,87,23,Raspberry
6,89,23,Raspberry
6.2,84,16,Raspberry
6.9,86,19,Raspberry
6,82,16,Raspberry
6.3,76,12,Raspberry
6.2,79,10,Raspberry
7.4,84,24,Raspberry
6.9,85,24,Raspberry
7.4,80,20,Raspberry
6.2,82,20,Raspberry
6.2,84,24,Raspberry
6.7,86,21,Raspberry
7.4,83,23,Raspberry
5.8,79,14,Raspberry
5.9,82,24,Raspberry
6.4,81,22,Raspberry
6.2,79,24,Raspberry
6.6,81,11,Raspberry
6.1,90,12,Raspberry
6.6,79,21,Raspberry
6.1,81,19,Raspberry
6.5,80,20,Raspberry
6.7,89,24,Raspberry
7,86,15,Raspberry
7.2,88,12,Raspberry
5.9,85,10,Raspberry
7.4,88,25,Raspberry
7.3,77,25,Raspberry
7.4,89,11,Raspberry
6.4,81,20,Raspberry
7.3,75,17,Raspberry
6.8,87,13,Raspberry
6,77,13,Raspberry
6,90,16,Raspberry
7,85,19,Raspberry
7,79,22,Raspberry
6.8,81,24,Raspberry
6.4,83,21,Raspberry
6.1,78,13,Raspberry
6.8,81,21,Raspberry
7,83,22,Raspberry
7.4,80,11,Raspberry
7.5,90,23,Raspberry
5.7,77,22,Raspberry
5.9,84,23,Raspberry
7.2,86,14,Raspberry
7.1,90,11,Raspberry
7.5,76,23,Raspberry
7.4,85,12,Raspberry
7.5,79,22,Raspberry
5.6,79,15,Raspberry
6,76,10,Raspberry
5.6,82,12,Raspberry
6.8,78,12,Raspberry
5.7,75,10,Raspberry
7,81,20,Raspberry
5.5,88,22,Raspberry
5.7,81,18,Raspberry
7,76,15,Raspberry
5.8,83,19,Raspberry
6.6,78,10,Raspberry
7.5,89,11,Raspberry
6.8,84,23,Raspberry
7,79,18,Raspberry
7.5,84,23,Raspberry
7.4,77,13,Raspberry
7,83,15,Raspberry
7,88,14,Raspberry
6,80,17,Raspberry
7.5,81,16,Raspberry
6.6,85,23,Raspberry
5.6,81,19,Raspberry
6.6,82,19,Raspberry
6.9,83,13,Raspberry
7.2,83,13,Raspberry
7.2,82,12,Raspberry
6.6,81,22,Raspberry
6.8,77,21,Raspberry
6.1,83,12,Raspberry
6.5,83,16,Raspberry
6.5,84,21,Raspberry
6,83,19,Raspberry
7.3,75,27,Strawberry
5.1,70,21,Strawberry
6.6,68,15,Strawberry
7.1,73,26,Strawberry
5.4,61,17,Strawberry
6.2,69,24,Strawberry
7,64,17,Strawberry
7.3,61,23,Strawberry
5.9,68,18,Strawberry
7.2,74,15,Strawberry
6.3,63,23,Strawberry
6.6,61,17,Strawberry
7.2,73,16,Strawberry
5,71,22,Strawberry
6.8,65,24,Strawberry
6.4,67,18,Strawberry
5.7,61,24,Strawberry
5,72,17,Strawberry
6.4,65,18,Strawberry
5.7,64,24,Strawberry
7,60,23,Strawberry
7.2,73,23,Strawberry
6,74,26,Strawberry
6.4,61,19,Strawberry
6.5,68,19,Strawberry
6.2,74,26,Strawberry
6.3,68,18,Strawberry
7.5,73,15,Strawberry
6.4,68,21,Strawberry
5.8,63,27,Strawberry
6.7,62,16,Strawberry
5.7,68,23,Strawberry
7.2,75,19,Strawberry
6.7,60,22,Strawberry
5.1,72,22,Strawberry
6.3,62,19,Strawberry
7.3,66,20,Strawberry
7.2,74,26,Strawberry
5.9,60,22,Strawberry
7.4,66,16,Strawberry
5,67,20,Strawberry
5,69,22,Strawberry
6.4,69,23,Strawberry
5,70,24,Strawberry
7.1,60,21,Strawberry
5.1,66,19,Strawberry
5.1,62,19,Strawberry
6.9,65,20,Strawberry
6.6,63,26,Strawberry
5.3,67,21,Strawberry
7.2,70,17,Strawberry
5.8,61,20,Strawberry
5,75,24,Strawberry
6.5,64,25,Strawberry
5.8,60,25,Strawberry
5.6,65,15,Strawberry
6.3,64,22,Strawberry
6.2,72,20,Strawberry
7.3,69,21,Strawberry
5.8,64,23,Strawberry
6.4,63,25,Strawberry
5.3,67,18,Strawberry
6.3,74,19,Strawberry
6.7,62,26,Strawberry
7.3,67,19,Strawberry
6,63,16,Strawberry
5.2,73,16,Strawberry
5.4,73,26,Strawberry
5.6,62,20,Strawberry
7.4,71,17,Strawberry
7.2,67,26,Strawberry
5.4,71,20,Strawberry
5.9,70,19,Strawberry
6.9,73,24,Strawberry
7.4,64,21,Strawberry
6.4,61,23,Strawberry
5.6,70,20,Strawberry
7.2,68,15,Strawberry
6.2,69,20,Strawberry
5.3,72,26,Strawberry
5.4,63,24,Strawberry
5.2,65,17,Strawberry
5.1,71,17,Strawberry
6.9,63,21,Strawberry
7.2,69,23,Strawberry
5.5,72,21,Strawberry
5.9,66,24,Strawberry
7.2,72,19,Strawberry
5.2,74,15,Strawberry
5.4,75,25,Strawberry
7.3,70,24,Strawberry
6.9,70,22,Strawberry
5.8,61,19,Strawberry
6.5,68,23,Strawberry
6.8,73,25,Strawberry
6,67,23,Strawberry
6.4,60,19,Strawberry
5.8,65,16,Strawberry
7.2,73,23,Strawberry
6.4,61,26,Strawberry
6.3,74,22,Strawberry
5.2,63,16,Strawberry
6.4,62,15,Strawberry
5.1,70,22,Strawberry
6.2,73,22,Strawberry
6.6,74,15,Strawberry
7.4,71,26,Strawberry
7,62,18,Strawberry
7.4,67,19,Strawberry
5.2,65,20,Strawberry
5.5,69,16,Strawberry
6.8,61,20,Strawberry
5.8,64,18,Strawberry
5.7,71,19,Strawberry
7.2,64,18,Strawberry
7.1,64,26,Strawberry
6.8,69,23,Strawberry
5.9,63,26,Strawberry
7.1,63,18,Strawberry
6,66,16,Strawberry
6.6,72,24,Strawberry
5.4,68,26,Strawberry
6.8,65,17,Strawberry
6.1,62,20,Strawberry
6.6,62,25,Strawberry
6.4,64,16,Strawberry
6.3,65,26,Strawberry
6.7,64,17,Strawberry
6.5,69,22,Strawberry
6,63,27,Strawberry
5.4,67,26,Strawberry
7.3,73,20,Strawberry
5.8,69,24,Strawberry
6.9,65,17,Strawberry
6.2,68,21,Strawberry
6.4,70,26,Strawberry
7,61,17,Strawberry
6.9,68,26,Strawberry
6.7,74,21,Strawberry
5.2,69,15,Strawberry
5.8,71,22,Strawberry
7.2,69,25,Strawberry
7.4,75,21,Strawberry
5.6,67,25,Strawberry
7,65,23,Strawberry
7.1,64,21,Strawberry
6.6,72,27,Strawberry
6,67,19,Strawberry
6.3,62,22,Strawberry
6,68,17,Strawberry
6.1,72,26,Strawberry
5.4,61,22,Strawberry
6.1,63,20,Strawberry
5.3,63,26,Strawberry
7,67,23,Strawberry
5.2,67,18,Strawberry
6.5,74,19,Strawberry
7.5,63,20,Strawberry
5.5,62,19,Strawberry
5.8,62,23,Strawberry
6.4,71,27,Strawberry
5,69,16,Strawberry
6.1,60,17,Strawberry
5.5,66,19,Strawberry
5.9,70,22,Strawberry
7.4,60,27,Strawberry
5.7,70,23,Strawberry
6.4,66,19,Strawberry
5.5,67,18,Strawberry
6.8,61,16,Strawberry
6.1,63,18,Strawberry
5.7,69,23,Strawberry
7.1,64,17,Strawberry
6.3,74,27,Strawberry
6,66,17,Strawberry
6.4,64,25,Strawberry
7.3,62,23,Strawberry
5.1,72,20,Strawberry
5.5,65,16,Strawberry
7.1,71,25,Strawberry
5.1,64,20,Strawberry
6.7,69,27,Strawberry
7.1,70,26,Strawberry
7.1,75,17,Strawberry
6.3,63,20,Strawberry
6,74,20,Strawberry
6.8,62,23,Strawberry
7,64,26,Strawberry
6.6,72,18,Strawberry
7.1,67,27,Strawberry
6.4,69,18,Strawberry
6.3,63,27,Strawberry
6.2,74,17,Strawberry
6.4,69,22,Strawberry
6.4,71,16,Strawberry
5.1,63,24,Strawberry
6.5,66,27,Strawberry
5.5,65,22,Strawberry
5.1,68,20,Strawberry
7.1,64,21,Strawberry
5.9,69,23,Strawberry
6.2,63,17,Strawberry
7.2,67,24,Strawberry
6.7,69,21,Strawberry
5.6,69,21,Strawberry
7.1,65,26,Strawberry
6.4,67,22,Strawberry
5,71,23,Strawberry
7.4,64,24,Strawberry
6.1,68,21,Strawberry
5.5,64,20,Strawberry
6,69,24,Strawberry
5.6,63,26,Strawberry
5.4,65,17,Strawberry
5.4,60,23,Strawberry
5.2,66,23,Strawberry
5.4,61,24,Strawberry
5.9,69,21,Strawberry
6.8,72,19,Strawberry
7.4,74,18,Strawberry
5.4,73,17,Strawberry
5,73,15,Strawberry
6.1,67,26,Strawberry
7,66,19,Strawberry
7.1,68,22,Strawberry
6.2,70,18,Strawberry
7.1,62,15,Strawberry
7.2,64,16,Strawberry
6.3,65,15,Strawberry
5.1,69,26,Strawberry
7.2,68,16,Strawberry
5.5,74,26,Strawberry
5.9,68,20,Strawberry
6.2,67,20,Strawberry
5.9,66,20,Strawberry
6.5,66,18,Strawberry
7.4,71,19,Strawberry
7.2,66,16,Strawberry
6.7,71,24,Strawberry
6.9,67,18,Strawberry
5.9,68,20,Strawberry
5,60,24,Strawberry
7.2,69,24,Strawberry
6.8,67,17,Strawberry
6.4,69,20,Strawberry
7.1,72,27,Strawberry
6.3,71,26,Strawberry
6.5,62,21,Strawberry
5.8,68,21,Strawberry
6.9,70,25,Strawberry
6,60,16,Strawberry
7.4,70,20,Strawberry
6.4,70,17,Strawberry
5.9,62,21,Strawberry
5.2,73,22,Strawberry
5.4,71,15,Strawberry
7.5,64,23,Strawberry
6,68,20,Strawberry
6.4,70,21,Strawberry
7.3,62,21,Strawberry
6.1,62,24,Strawberry
5.4,61,17,Strawberry
5.4,72,16,Strawberry
7.4,62,18,Strawberry
6.9,64,17,Strawberry
7.4,68,22,Strawberry
7.1,74,21,Strawberry
5.8,74,17,Strawberry
5.5,71,23,Strawberry
5.6,64,24,Strawberry
5,71,20,Strawberry
6.9,75,23,Strawberry
6.4,69,23,Strawberry
5.4,71,15,Strawberry
6.8,73,25,Strawberry
5.6,73,19,Strawberry
7.2,61,19,Strawberry
6.6,64,22,Strawberry
6.5,63,19,Strawberry
6,68,25,Strawberry
5.3,72,25,Strawberry
6.1,68,23,Strawberry
7,64,24,Strawberry
5.7,71,25,Strawberry
6.5,61,19,Strawberry
7,62,16,Strawberry
5.7,75,26,Strawberry
5.9,62,17,Strawberry
5.8,72,20,Strawberry
6.1,61,24,Strawberry
5.7,72,19,Strawberry
6.1,73,26,Strawberry
6.6,61,24,Strawberry
7.5,62,20,Strawberry
6.7,75,22,Strawberry
5.2,62,17,Strawberry
5.6,70,20,Strawberry
6.5,68,20,Strawberry
6.9,71,23,Strawberry
6.7,74,17,Strawberry
5.6,64,25,Strawberry
6.4,65,24,Strawberry
6.9,60,24,Strawberry
6.2,71,24,Strawberry
7,69,18,Strawberry
7.3,72,26,Strawberry
6.9,63,26,Strawberry
7.4,64,23,Strawberry
6.4,60,24,Strawberry
6.2,65,24,Strawberry
5.9,66,17,Strawberry
6.7,74,18,Strawberry
7.2,65,18,Strawberry
6,69,26,Strawberry
6.9,65,25,Strawberry
5.1,73,25,Strawberry
5.9,61,23,Strawberry
5.2,63,25,Strawberry
6,72,25,Strawberry
6.1,73,23,Strawberry
6.6,63,22,Strawberry
5.2,71,21,Strawberry
6.7,67,21,Strawberry
7.1,66,19,Strawberry
6.9,68,17,Strawberry
6,70,16,Strawberry
5.1,72,18,Strawberry
5.3,70,26,Strawberry
5.6,63,21,Strawberry
5.7,66,24,Strawberry
6.8,61,15,Strawberry
5.2,65,21,Strawberry
6.2,75,18,Strawberry
5.2,74,20,Strawberry
6,67,15,Strawberry
7.4,62,19,Strawberry
6.5,67,15,Strawberry
6.5,61,22,Strawberry
5.4,74,18,Strawberry
5.3,62,26,Strawberry
6.7,66,19,Strawberry
5.2,70,19,Strawberry
5.4,70,27,Strawberry
6.7,70,24,Strawberry
6.6,70,16,Strawberry
6.4,62,26,Strawberry
6.3,75,15,Strawberry
7.2,72,22,Strawberry
5.3,70,16,Strawberry
5.9,68,18,Strawberry
5.8,71,18,Strawberry
5.5,62,26,Strawberry
6.4,66,17,Strawberry
7.1,69,27,Strawberry
6.1,69,19,Strawberry
6.5,66,20,Strawberry
6,61,17,Strawberry
7.1,62,22,Strawberry
5.8,74,16,Strawberry
6.6,62,19,Strawberry
7.1,74,26,Strawberry
5,73,17,Strawberry
7.4,72,21,Strawberry
6.5,63,24,Strawberry
5.5,62,24,Strawberry
5.9,64,20,Strawberry
7.3,71,21,Strawberry
6.5,74,20,Strawberry
5.5,73,21,Strawberry
5.1,62,18,Strawberry
6.8,75,21,Strawberry
5.4,62,17,Strawberry
6.9,74,24,Strawberry
6.4,69,22,Strawberry
5.6,74,25,Strawberry
7.1,71,22,Strawberry
5.3,61,22,Strawberry
6,61,21,Strawberry
6.1,61,17,Strawberry
5.4,70,16,Strawberry
6,62,25,Strawberry
7.3,72,18,Strawberry
6.9,67,24,Strawberry
7.2,62,17,Strawberry
6.6,61,20,Strawberry
7.5,65,16,Strawberry
7.1,69,17,Strawberry
6.7,70,22,Strawberry
7,69,18,Strawberry
5.6,73,19,Strawberry
5.2,73,25,Strawberry
6.6,66,23,Strawberry
7.1,62,15,Strawberry
5.6,67,17,Strawberry
5.4,74,23,Strawberry
6.5,65,15,Strawberry
6.8,70,26,Strawberry
6.7,74,19,Strawberry
6.5,65,21,Strawberry
6.8,66,17,Strawberry
5.1,70,26,Strawberry
5.3,62,24,Strawberry
6,69,23,Strawberry
6,65,17,Strawberry
5.6,73,25,Strawberry
5.2,62,23,Strawberry
5.2,73,25,Strawberry
7.4,61,19,Strawberry
6.6,61,17,Strawberry
6.1,70,19,Strawberry
6,66,19,Strawberry
6.5,65,23,Strawberry
5.7,74,25,Strawberry
7.1,66,22,Strawberry
6,65,16,Strawberry
7.2,72,20,Strawberry
5.7,61,23,Strawberry
5.5,65,15,Strawberry
7,63,23,Strawberry
7.1,68,17,Strawberry
5.9,63,26,Strawberry
5.1,74,20,Strawberry
7.1,69,16,Strawberry
5,63,20,Strawberry
5.9,64,25,Strawberry
6.6,63,23,Strawberry
6.6,73,24,Strawberry
6.7,70,25,Strawberry
7.3,70,21,Strawberry
5.6,72,25,Strawberry
5.4,73,22,Strawberry
7,70,17,Strawberry
5.2,71,18,Strawberry
6,74,26,Strawberry
5.7,72,17,Strawberry
7.4,74,16,Strawberry
6,65,26,Strawberry
6.9,73,17,Strawberry
5.6,72,24,Strawberry
7.1,61,20,Strawberry
6,67,23,Strawberry
5.1,63,22,Strawberry
6.7,72,22,Strawberry
6.2,72,19,Strawberry
5.6,64,23,Strawberry
7,71,16,Strawberry
6.2,65,21,Strawberry
5.8,74,17,Strawberry
5.9,67,20,Strawberry
6.6,63,24,Strawberry
7.1,63,22,Strawberry
6.6,65,23,Strawberry
7,68,21,Strawberry
5.5,73,22,Strawberry
5,74,27,Strawberry
5.4,67,21,Strawberry
6.7,72,17,Strawberry
7.4,71,18,Strawberry
5.8,64,25,Strawberry
5.1,63,21,Strawberry
6.9,63,25,Strawberry
5.6,63,25,Strawberry
5.2,75,20,Strawberry
6.1,68,17,Strawberry
5.6,70,24,Strawberry
6.7,66,21,Strawberry
5.6,64,17,Strawberry
6.6,73,19,Strawberry
6.7,69,24,Strawberry
5.7,61,24,Strawberry
6.1,71,23,Strawberry
6.2,71,20,Strawberry
5.2,61,26,Strawberry
5.8,64,22,Strawberry
6.9,70,15,Strawberry
5.4,60,20,Strawberry
6.4,64,16,Strawberry
6.1,72,21,Strawberry
6.2,72,16,Strawberry
7.4,74,17,Strawberry
7.5,71,27,Strawberry
7.4,73,26,Strawberry
6.7,72,22,Strawberry
5.3,63,22,Strawberry
5.6,72,20,Strawberry
6.7,73,23,Strawberry
6.3,66,25,Strawberry
5.3,63,17,Strawberry
5.5,62,27,Strawberry
6.5,71,21,Strawberry
7.5,67,18,Strawberry
6.4,74,18,Strawberry
5.8,62,19,Strawberry
6.4,66,20,Strawberry
5.3,64,24,Strawberry
5.5,73,19,Strawberry
7.1,73,18,Strawberry
5.2,68,23,Strawberry
7.2,66,21,Strawberry
6.8,66,20,Strawberry
6.9,61,26,Watermelon
6.8,70,27,Watermelon
6.8,78,27,Watermelon
6.4,78,28,Watermelon
6,72,27,Watermelon
6.5,60,26,Watermelon
6.9,74,28,Watermelon
6.3,74,26,Watermelon
7,65,27,Watermelon
6.7,78,27,Watermelon
6.7,74,27,Watermelon
6,72,27,Watermelon
6.8,72,26,Watermelon
6.7,72,27,Watermelon
6.9,62,26,Watermelon
6.3,71,27,Watermelon
6.1,80,28,Watermelon
6.7,71,28,Watermelon
6.7,68,26,Watermelon
6.8,67,27,Watermelon
6.8,68,28,Watermelon
6.3,64,27,Watermelon
6,66,27,Watermelon
6.6,64,26,Watermelon
6.6,74,28,Watermelon
6.7,61,27,Watermelon
6,79,27,Watermelon
6.2,76,27,Watermelon
7,77,28,Watermelon
6.3,74,26,Watermelon
6,73,28,Watermelon
6.9,67,27,Watermelon
6.9,60,27,Watermelon
6.9,78,28,Watermelon
6,64,27,Watermelon
6.6,65,27,Watermelon
6.6,64,26,Watermelon
6.1,63,26,Watermelon
6.7,70,27,Watermelon
6.9,75,28,Watermelon
6.3,60,27,Watermelon
6.2,76,26,Watermelon
7,79,27,Watermelon
6.7,73,28,Watermelon
6.6,68,26,Watermelon
6,69,27,Watermelon
6,65,28,Watermelon
6.2,60,27,Watermelon
6.5,78,27,Watermelon
6.7,69,27,Watermelon
6.5,72,28,Watermelon
6.6,64,26,Watermelon
6.2,73,26,Watermelon
6,74,27,Watermelon
6.8,69,26,Watermelon
6.4,73,27,Watermelon
6.1,69,27,Watermelon
6.3,66,27,Watermelon
6.4,64,26,Watermelon
6.3,70,27,Watermelon
6.3,64,27,Watermelon
6.3,71,27,Watermelon
6.1,78,27,Watermelon
6.9,63,26,Watermelon
6.4,69,28,Watermelon
6,71,27,Watermelon
6.9,76,27,Watermelon
6.3,65,28,Watermelon
6.9,71,26,Watermelon
6.7,71,27,Watermelon
6.7,73,28,Watermelon
6.1,67,26,Watermelon
6.9,71,27,Watermelon
6.5,73,28,Watermelon
6.5,76,27,Watermelon
7,69,28,Watermelon
6.6,63,27,Watermelon
6.3,77,26,Watermelon
6.7,78,26,Watermelon
6.9,73,27,Watermelon
6.6,76,27,Watermelon
6.9,68,27,Watermelon
6,77,28,Watermelon
6.3,76,26,Watermelon
6.9,67,27,Watermelon
6.5,76,27,Watermelon
6.3,71,27,Watermelon
6.8,62,27,Watermelon
6.2,80,26,Watermelon
6.8,67,27,Watermelon
6.8,68,26,Watermelon
7,61,27,Watermelon
6.4,61,26,Watermelon
6.4,76,27,Watermelon
6.9,79,27,Watermelon
6.9,68,27,Watermelon
6.7,69,27,Watermelon
6.2,77,28,Watermelon
6.9,62,28,Watermelon
6.2,78,26,Watermelon
6.3,71,27,Watermelon
6.2,76,27,Watermelon
6.5,80,27,Watermelon
6.9,72,27,Watermelon
6.5,79,28,Watermelon
6.1,75,26,Watermelon
6.2,67,26,Watermelon
6.9,70,27,Watermelon
6.2,76,27,Watermelon
6.5,65,27,Watermelon
6.6,71,27,Watermelon
6.3,73,28,Watermelon
6.6,78,27,Watermelon
6.1,65,26,Watermelon
6.7,77,28,Watermelon
6.1,74,27,Watermelon
6.6,62,26,Watermelon
6.8,75,28,Watermelon
6.8,70,27,Watermelon
6.3,73,26,Watermelon
6.1,69,26,Watermelon
6.1,64,27,Watermelon
6.5,60,26,Watermelon
6.7,72,26,Watermelon
6.7,68,27,Watermelon
6.7,64,27,Watermelon
6.5,60,28,Watermelon
6.1,75,26,Watermelon
6.8,73,28,Watermelon
6.5,67,27,Watermelon
6.5,71,26,Watermelon
6.1,73,28,Watermelon
6.3,60,27,Watermelon
6.6,62,26,Watermelon
6.1,67,28,Watermelon
6.4,68,28,Watermelon
6.3,69,27,Watermelon
6.3,77,28,Watermelon
7,64,27,Watermelon
6.7,66,27,Watermelon
6.7,60,26,Watermelon
6.3,73,27,Watermelon
6.8,62,28,Watermelon
6.3,70,28,Watermelon
6.2,66,27,Watermelon
7,62,28,Watermelon
6.4,64,28,Watermelon
7,63,26,Watermelon
6.6,69,27,Watermelon
6.1,68,26,Watermelon
6.7,61,26,Watermelon
6.7,77,28,Watermelon
6.7,67,28,Watermelon
6.6,70,26,Watermelon
6.8,77,26,Watermelon
6.6,72,27,Watermelon
6.5,66,26,Watermelon
6.8,66,26,Watermelon
6.3,74,26,Watermelon
6.1,75,27,Watermelon
6.3,71,27,Watermelon
6.5,76,27,Watermelon
6.6,78,27,Watermelon
6.3,77,27,Watermelon
6.2,75,27,Watermelon
6.3,72,28,Watermelon
6.5,69,26,Watermelon
6.3,65,27,Watermelon
6.5,75,28,Watermelon
6.2,71,26,Watermelon
