Id,SoilPh,RelativeHumidity,SoilTemperature,Vegetable
5320,6.2,93,1,Radish
5321,6.2,98,10,Radish
5322,6.3,98,12,Radish
5323,6.6,92,1,Radish
5324,6.1,99,23,Radish
5325,6,99,31,Radish
5326,6.9,94,12,Radish
5327,6.5,97,5,Radish
5328,6.2,92,10,Radish
5329,6.3,98,0,Radish
5330,6.5,98,27,Radish
5331,6.1,100,6,Radish
5332,7,91,32,Radish
5333,6.4,95,26,Radish
5334,6.6,94,21,Radish
5335,6.2,92,5,Radish
5336,6.2,92,11,Radish
5337,6.1,97,18,Radish
5338,6.4,94,16,Radish
5339,6.2,91,34,Radish
5340,7,92,9,Radish
5341,6.4,98,6,Radish
5342,6.1,98,14,Radish
5343,6.6,94,28,Radish
5344,6.7,95,10,Radish
5345,6.1,100,25,Radish
5346,6.1,96,12,Radish
5347,6.3,91,17,Radish
5348,6.9,99,19,Radish
5349,6.3,99,18,Radish
5350,6.3,92,27,Radish
5351,6.6,96,6,Radish
5352,6.1,95,4,Radish
5353,7,92,11,Radish
5354,6.1,100,13,Radish
5355,6.6,97,28,Radish
5356,6.7,94,13,Radish
5357,6.1,97,8,Radish
5358,6.6,97,31,Radish
5359,6,97,7,Radish
5360,6.9,94,11,Radish
5361,6.1,92,17,Radish
5362,6.5,93,4,Radish
5363,6.9,97,6,Radish
5364,6.6,96,13,Radish
5365,6.2,93,28,Radish
5366,6.2,95,28,Radish
5367,6.9,99,25,Radish
5368,6,99,2,Radish
5369,6.3,97,23,Radish
5370,6.2,97,3,Radish
5371,6.7,100,17,Radish
5372,6.2,98,4,Radish
5373,6.8,100,0,Radish
5374,6.2,99,28,Radish
5375,6.7,97,9,Radish
5376,6.1,92,7,Radish
5377,6.5,95,9,Radish
5378,6.8,99,26,Radish
5379,6.8,100,3,Radish
5380,6.5,92,6,Radish
5381,6.6,95,18,Radish
5382,6,91,28,Radish
5383,6.2,93,34,Radish
5384,6.3,92,24,Radish
5385,6.8,96,6,Radish
5386,6.5,95,17,Radish
5387,6.7,93,7,Radish
5388,6.5,99,10,Radish
5389,6.5,98,10,Radish
5390,6.6,94,22,Radish
5391,6.5,93,26,Radish
5392,6.4,94,3,Radish
5393,6.9,98,35,Radish
5394,6.4,97,4,Radish
5395,6.5,91,11,Radish
5396,6.2,99,19,Radish
5397,6.8,91,3,Radish
5398,6,93,3,Radish
5399,6.4,97,9,Radish
5400,6.5,98,13,Radish
5401,6.1,95,8,Radish
5402,6.2,95,15,Radish
5403,6.7,94,32,Radish
5404,6.7,98,27,Radish
5405,6.5,98,1,Radish
5406,6.7,93,22,Radish
5407,6.6,95,0,Radish
5408,6.2,94,23,Radish
5409,6.5,96,12,Radish
5410,6.5,91,6,Radish
5411,7,97,27,Radish
5412,6.8,100,7,Radish
5413,6.4,97,29,Radish
5414,7,95,24,Radish
5415,6.1,92,34,Radish
5416,6.9,96,24,Radish
5417,6.5,97,24,Radish
5418,6.5,95,23,Radish
5419,6.1,98,31,Radish
5420,6.6,95,8,Radish
5421,7,92,25,Radish
5422,6.9,96,34,Radish
5423,6.3,94,24,Radish
5424,6.9,99,6,Radish
5425,6.7,93,31,Radish
5426,6.1,97,1,Radish
5427,6.9,92,7,Radish
5428,6.4,93,29,Radish
5429,6,94,16,Radish
5430,6.6,94,10,Radish
5431,6.6,94,29,Radish
5432,6.7,99,22,Radish
5433,6.2,100,31,Radish
5434,6.2,96,15,Radish
5435,6.6,95,9,Radish
5436,6.7,99,23,Radish
5437,6.8,93,22,Radish
5438,6,95,33,Radish
5439,6.5,96,23,Radish
5440,6.7,95,23,Radish
5441,6.9,99,11,Radish
5442,6.5,92,33,Radish
5443,6.4,100,3,Radish
5444,6.1,93,21,Radish
5445,6.8,96,5,Radish
5446,6.8,93,33,Radish
5447,6.2,98,32,Radish
5448,6.8,93,18,Radish
5449,6.9,96,28,Radish
5450,6.3,95,23,Radish
5451,6.5,94,33,Radish
5452,6.3,94,21,Radish
5453,6.4,97,7,Radish
5454,6.8,97,29,Radish
5455,6.5,99,4,Radish
5456,6.5,93,0,Radish
5457,6.2,93,8,Radish
5458,6.2,96,12,Radish
5459,6.3,95,33,Radish
5460,6.5,97,7,Radish
5461,6.8,91,18,Radish
5462,6.4,93,15,Radish
5463,6.3,94,15,Radish
5464,6.5,100,24,Radish
5465,6.8,100,15,Radish
5466,6.2,93,30,Radish
5467,6.8,94,2,Radish
5468,6,93,17,Radish
5469,6.5,99,25,Radish
5470,6.9,100,16,Radish
5471,6.1,95,28,Radish
5472,6.8,93,15,Radish
5473,6.2,98,10,Radish
5474,6.3,93,8,Radish
5475,6.5,97,35,Radish
5476,6,93,15,Radish
5477,6.9,94,28,Radish
5478,6.6,98,32,Radish
5479,6.3,98,14,Radish
5480,6.1,95,13,Radish
5481,6.1,96,1,Radish
5482,6.6,95,3,Radish
5483,6.5,99,0,Radish
5484,6.3,99,2,Radish
5485,6.1,98,23,Radish
5486,6.4,93,8,Radish
5487,6.9,95,29,Radish
5488,6.7,100,22,Radish
5489,6.8,97,13,Radish
5490,6.5,99,10,Radish
5491,6.6,93,21,Radish
5492,7,99,29,Radish
5493,6.4,94,23,Radish
5494,6.5,93,25,Radish
5495,6.1,95,3,Radish
5496,6.7,96,1,Radish
5497,6.1,97,21,Radish
5498,6.6,91,24,Radish
5499,6.9,93,27,Radish
5500,6.4,97,9,Radish
5501,6.7,91,15,Spinach
5502,6.5,91,16,Spinach
5503,6.6,93,18,Spinach
5504,6.5,90,15,Spinach
5505,6.2,92,19,Spinach
5506,6.5,92,19,Spinach
5507,6.8,92,15,Spinach
5508,6.8,93,20,Spinach
5509,6.5,95,18,Spinach
5510,6.4,95,16,Spinach
5511,6.5,92,17,Spinach
5512,6.2,94,18,Spinach
5513,6.8,93,18,Spinach
5514,6.3,94,16,Spinach
5515,7.3,93,16,Spinach
5516,7.1,94,19,Spinach
5517,6.3,94,17,Spinach
5518,6.7,94,18,Spinach
5519,6.3,94,16,Spinach
5520,7.3,92,18,Spinach
5521,7.4,93,19,Spinach
5522,6.3,92,18,Spinach
5523,6.3,90,18,Spinach
5524,6.3,94,17,Spinach
5525,7.1,94,17,Spinach
5526,6.8,90,18,Spinach
5527,6.5,95,16,Spinach
5528,7,94,17,Spinach
5529,6.5,93,17,Spinach
5530,6.5,95,18,Spinach
5531,6.6,95,19,Spinach
5532,7.1,94,16,Spinach
5533,6.7,93,15,Spinach
5534,6.9,94,16,Spinach
5535,7,93,18,Spinach
5536,6.3,91,15,Spinach
5537,6.2,93,17,Spinach
5538,6.3,91,16,Spinach
5539,7,92,19,Spinach
5540,6.2,94,15,Spinach
5541,6.4,92,20,Spinach
5542,6.2,92,19,Spinach
5543,6.9,90,17,Spinach
5544,6.5,94,19,Spinach
5545,7.5,91,19,Spinach
5546,7.2,94,18,Spinach
5547,6.8,92,19,Spinach
5548,7,90,19,Spinach
5549,7.1,90,18,Spinach
5550,7.4,90,20,Spinach
5551,6.8,93,15,Spinach
5552,7.4,91,16,Spinach
5553,6.2,94,16,Spinach
5554,7,95,17,Spinach
5555,7.3,93,18,Spinach
5556,6.4,90,17,Spinach
5557,7.3,93,18,Spinach
5558,6.8,90,15,Spinach
5559,6.8,92,15,Spinach
5560,6.7,94,20,Spinach
5561,6.4,91,16,Spinach
5562,7.5,91,18,Spinach
5563,6.1,93,16,Spinach
5564,7,92,18,Spinach
5565,6.5,95,17,Spinach
5566,6.9,95,15,Spinach
5567,6.9,91,17,Spinach
5568,6.3,93,19,Spinach
5569,7.4,92,18,Spinach
5570,7.2,91,20,Spinach
5571,6.9,93,17,Spinach
5572,7.2,95,19,Spinach
5573,7.1,95,20,Spinach
5574,6.8,92,17,Spinach
5575,7,93,19,Spinach
5576,6,93,17,Spinach
5577,6.9,93,15,Spinach
5578,6.5,92,20,Spinach
5579,6.7,92,17,Spinach
5580,7.3,93,20,Spinach
5581,7.5,92,16,Spinach
5582,7.4,93,19,Spinach
5583,6.2,93,20,Spinach
5584,6.9,95,15,Spinach
5585,7.2,91,20,Spinach
5586,6.7,92,16,Spinach
5587,6.7,91,19,Spinach
5588,7.5,95,16,Spinach
5589,7,93,20,Spinach
5590,6.9,91,15,Spinach
5591,7.1,92,19,Spinach
5592,6.2,93,16,Spinach
5593,6.3,93,16,Spinach
5594,6.8,90,19,Spinach
5595,7.1,93,15,Spinach
5596,7.3,94,16,Spinach
5597,6.5,94,17,Spinach
5598,7.3,92,16,Spinach
5599,7.3,93,15,Spinach
5600,7.2,91,16,Spinach
5601,6.4,94,15,Spinach
5602,6.5,92,19,Spinach
5603,6.8,91,20,Spinach
5604,7,93,18,Spinach
5605,6.9,90,17,Spinach
5606,6.1,93,15,Spinach
5607,6.5,93,18,Spinach
5608,7.4,92,18,Spinach
5609,6.1,92,18,Spinach
5610,7.4,93,15,Spinach
5611,7.2,95,17,Spinach
5612,6.3,93,18,Spinach
5613,7.4,93,19,Spinach
5614,6.1,90,19,Spinach
5615,6.5,95,17,Spinach
5616,6.3,92,19,Spinach
5617,7.3,90,16,Spinach
5618,6.9,91,15,Spinach
5619,7.2,92,16,Spinach
5620,7.4,91,18,Spinach
5621,6.3,93,19,Spinach
5622,6.1,92,16,Spinach
5623,7.2,93,16,Spinach
5624,6.2,90,18,Spinach
5625,6.8,93,17,Spinach
5626,6.1,91,16,Spinach
5627,6.8,92,16,Spinach
5628,7.3,91,19,Spinach
5629,6.4,91,19,Spinach
5630,6.8,93,18,Spinach
5631,6.1,93,18,Spinach
5632,7.1,93,19,Spinach
5633,7.3,90,19,Spinach
5634,6.4,93,20,Spinach
5635,7,91,16,Spinach
5636,6.5,91,16,Spinach
5637,6.9,91,16,Spinach
5638,7.1,90,16,Spinach
5639,6.6,90,15,Spinach
5640,6.5,95,16,Spinach
5641,6.6,90,16,Spinach
5642,7.4,93,17,Spinach
5643,7.3,91,16,Spinach
5644,6.1,91,15,Spinach
5645,6.7,94,16,Spinach
5646,7,95,16,Spinach
5647,6.4,93,15,Spinach
5648,6.3,95,17,Spinach
5649,6.4,92,18,Spinach
5650,7.2,91,19,Spinach
5651,7.4,92,20,Spinach
5652,6.8,94,15,Spinach
5653,6.9,91,17,Spinach
5654,6.1,92,19,Spinach
5655,6.9,92,15,Spinach
5656,6.2,90,17,Spinach
5657,7.2,94,19,Spinach
5658,6.7,91,19,Spinach
5659,7.4,93,18,Spinach
5660,6.8,91,17,Spinach
5661,6.6,95,18,Spinach
5662,6.1,94,16,Spinach
5663,6.8,91,20,Spinach
5664,7,94,15,Spinach
5665,6.3,94,16,Spinach
5666,7.2,92,18,Spinach
5667,6.8,92,18,Spinach
5668,6.4,90,16,Spinach
5669,7.3,94,18,Spinach
5670,6.2,95,19,Spinach
5671,7.3,91,19,Spinach
5672,7.1,94,16,Spinach
5673,7,93,20,Spinach
5674,6.1,91,17,Spinach
5675,7.5,94,18,Spinach
5676,6.3,90,20,Spinach
5677,6.8,92,16,Spinach
5678,6.9,93,18,Spinach
5679,6.8,94,19,Spinach
5680,6.1,91,17,Spinach
5681,6.7,92,19,Spinach
5682,6.2,90,18,Spinach
5683,7.4,94,18,Spinach
5684,6.9,95,19,Spinach
5685,7.3,90,15,Spinach
5686,6.8,93,18,Spinach
5687,6.8,95,16,Spinach
5688,7,95,16,Spinach
5689,7.4,92,20,Spinach
5690,6.7,92,18,Spinach
5691,6.7,93,17,Spinach
5692,7.2,92,15,Spinach
5693,6.6,92,20,Spinach
5694,7.3,94,18,Spinach
5695,6.6,90,16,Spinach
5696,7.2,92,19,Spinach
5697,6,92,15,Spinach
5698,6.9,94,15,Spinach
5699,7.4,91,20,Spinach
5700,7.1,91,17,Spinach
5701,6.3,91,20,Spinach
5702,7.2,93,20,Spinach
5703,7,93,18,Spinach
5704,7.1,91,20,Spinach
5705,6.5,93,16,Spinach
5706,6.5,92,16,Spinach
5707,6.8,95,15,Spinach
5708,6.1,92,20,Spinach
5709,7.1,95,18,Spinach
5710,7.1,90,16,Spinach
5711,6.4,91,17,Spinach
5712,6.5,94,18,Spinach
5713,6.6,94,19,Spinach
5714,6.3,94,17,Spinach
5715,7.5,91,19,Spinach
5716,7.3,93,19,Spinach
5717,7.2,91,19,Spinach
5718,6.3,93,15,Spinach
5719,7.3,90,15,Spinach
5720,6.6,95,19,Spinach
5721,6.9,90,19,Spinach
5722,6.9,92,19,Spinach
5723,6.9,92,18,Spinach
5724,6.3,94,19,Spinach
5725,7.2,92,19,Spinach
5726,6.5,95,18,Spinach
5727,6.2,93,16,Spinach
5728,6.8,94,16,Spinach
5729,6.9,92,16,Spinach
5730,7.2,95,18,Spinach
5731,7.1,91,16,Spinach
5732,6.6,95,16,Spinach
5733,7.1,92,18,Spinach
5734,6.9,93,18,Spinach
5735,7,94,16,Spinach
5736,6.8,94,20,Spinach
5737,7.3,90,17,Spinach
5738,7,95,19,Spinach
5739,7.1,92,16,Spinach
5740,6.2,93,19,Spinach
5741,7.5,94,17,Spinach
5742,7,91,18,Spinach
5743,6.6,93,20,Spinach
5744,7.3,91,20,Spinach
5745,6,91,17,Spinach
5746,6.9,91,19,Spinach
5747,7,93,18,Spinach
5748,7.2,91,20,Spinach
5749,6.7,93,17,Spinach
5750,7.3,94,19,Spinach
5751,6.8,90,19,Spinach
5752,6.8,92,19,Spinach
5753,6.6,94,19,Spinach
5754,6,92,16,Spinach
5755,6,95,17,Spinach
5756,6.3,93,19,Spinach
5757,7.2,93,17,Spinach
5758,6.5,94,16,Spinach
5759,7.3,91,20,Spinach
5760,6.6,90,15,Spinach
5761,6.7,94,19,Spinach
5762,7.2,94,19,Spinach
5763,6.8,95,17,Spinach
5764,7,91,19,Spinach
5765,7,94,19,Spinach
5766,7.4,92,17,Spinach
5767,6.6,94,17,Spinach
5768,6.8,93,17,Spinach
5769,6.3,95,18,Spinach
5770,6.9,90,16,Spinach
5771,6.6,93,19,Spinach
5772,7.1,92,17,Spinach
5773,7,92,19,Spinach
5774,6.2,93,18,Spinach
5775,6.5,94,17,Spinach
5776,6.8,93,16,Spinach
5777,6.3,94,16,Spinach
5778,6,93,15,Spinach
5779,6.8,92,18,Spinach
5780,7.5,95,18,Spinach
5781,6.7,94,16,Spinach
5782,6.4,90,16,Spinach
5783,7,92,17,Spinach
5784,7.3,92,15,Spinach
5785,7.1,95,17,Spinach
5786,6.7,91,16,Spinach
5787,6.3,93,20,Spinach
5788,6.5,95,15,Spinach
5789,7,91,19,Spinach
5790,6.5,94,17,Spinach
5791,7.2,93,16,Spinach
5792,6.2,90,16,Spinach
5793,6.9,95,19,Spinach
5794,6.8,94,20,Spinach
5795,6.2,93,17,Spinach
5796,7.4,94,19,Spinach
5797,6.2,91,17,Spinach
5798,6.8,91,19,Spinach
5799,6.4,94,20,Spinach
5800,6.2,91,16,Spinach
5801,7.2,93,20,Spinach
5802,6.3,93,17,Spinach
5803,7.4,93,19,Spinach
5804,6.2,94,18,Spinach
5805,6.6,92,16,Spinach
5806,6,92,18,Spinach
5807,7.1,92,16,Spinach
5808,7.3,94,17,Spinach
5809,6.5,91,17,Spinach
5810,7.1,92,17,Spinach
5811,6.8,90,17,Spinach
5812,6.9,93,20,Spinach
5813,7.4,92,16,Spinach
5814,6.2,92,20,Spinach
5815,7.2,94,19,Spinach
5816,6.8,95,20,Spinach
5817,6.5,91,20,Spinach
5818,6.7,90,18,Spinach
5819,7.2,92,17,Spinach
5820,6.9,94,16,Spinach
5821,6,92,17,Spinach
5822,6.9,94,16,Spinach
5823,6.4,95,16,Spinach
5824,6.9,91,16,Spinach
5825,6.4,90,20,Spinach
5826,6.4,94,17,Spinach
5827,7.3,91,17,Spinach
5828,6.9,93,17,Spinach
5829,7.3,90,15,Spinach
5830,7.4,94,16,Spinach
5831,6.3,93,18,Spinach
5832,6.7,90,15,Spinach
5833,6.2,94,20,Spinach
5834,6.9,92,16,Spinach
5835,6.8,94,16,Spinach
5836,6.8,94,16,Spinach
5837,6.1,94,20,Spinach
5838,7,91,18,Spinach
5839,7.3,94,16,Spinach
5840,6.2,93,19,Spinach
5841,6.6,95,18,Spinach
5842,7.4,93,18,Spinach
5843,7,92,16,Spinach
5844,6.1,91,16,Spinach
5845,6.4,93,19,Spinach
5846,6.9,93,19,Spinach
5847,6.3,94,15,Spinach
5848,7.1,90,20,Spinach
5849,6.3,94,16,Spinach
5850,6.8,90,17,Spinach
5851,6.1,93,17,Spinach
5852,6.4,92,16,Spinach
5853,7.3,93,19,Spinach
5854,6.5,91,20,Spinach
5855,6.2,92,19,Spinach
5856,6.6,93,17,Spinach
5857,6.1,92,17,Spinach
5858,6.6,91,16,Spinach
5859,7.2,91,16,Spinach
5860,6.1,95,18,Spinach
5861,7,95,16,Spinach
5862,6.2,91,19,Spinach
5863,6.3,94,17,Spinach
5864,6.8,92,20,Spinach
5865,6.6,94,19,Spinach
5866,7.4,93,17,Spinach
5867,7.4,91,19,Spinach
5868,7.5,95,20,Spinach
5869,6.3,92,17,Spinach
5870,6.3,90,17,Spinach
5871,6.2,94,19,Spinach
5872,6.9,91,17,Spinach
5873,7,95,17,Spinach
5874,7.3,91,18,Spinach
5875,6.8,93,18,Spinach
5876,7,93,16,Spinach
5877,7.3,95,16,Spinach
5878,6.2,92,18,Spinach
5879,6.5,92,19,Spinach
5880,6,90,18,Spinach
5881,6.4,93,16,Spinach
5882,7,93,17,Spinach
5883,6.7,93,16,Spinach
5884,6.8,92,17,Spinach
5885,7.3,91,18,Spinach
5886,6.9,94,18,Spinach
5887,6.8,91,17,Spinach
5888,6.2,94,18,Spinach
5889,6.5,94,19,Spinach
5890,6.5,91,16,Spinach
5891,7.3,94,17,Spinach
5892,7.5,92,20,Spinach
5893,6.7,92,15,Spinach
5894,6.6,94,16,Spinach
5895,6.7,93,17,Spinach
5896,7.4,90,18,Spinach
5897,6.3,94,15,Spinach
5898,7.5,91,18,Spinach
5899,7.2,93,19,Spinach
5900,7.2,93,16,Spinach
5901,7.5,94,16,Spinach
5902,7,95,20,Spinach
5903,7.5,92,17,Spinach
5904,6.1,95,18,Spinach
5905,6.1,91,16,Spinach
5906,7.2,91,17,Spinach
5907,6.7,93,16,Spinach
5908,6,95,16,Spinach
5909,6.2,91,16,Spinach
5910,6.1,91,20,Spinach
5911,7.2,95,20,Spinach
5912,6.6,92,17,Spinach
5913,6.9,93,19,Spinach
5914,6.8,93,20,Spinach
5915,6.9,94,16,Spinach
5916,6.1,93,15,Spinach
5917,6.1,92,20,Spinach
5918,6.3,94,16,Spinach
5919,7,93,16,Spinach
5920,6,91,16,Spinach
5921,6.1,92,16,Spinach
5922,6.8,91,16,Spinach
5923,7.4,92,16,Spinach
5924,6.5,90,16,Spinach
5925,7.2,91,16,Spinach
5926,6.6,91,15,Spinach
5927,6.3,91,18,Spinach
5928,6.2,94,20,Spinach
5929,7.1,92,17,Spinach
5930,6.2,92,20,Spinach
5931,7.1,93,19,Spinach
5932,6,94,19,Spinach
5933,6.6,92,18,Spinach
5934,6.9,94,18,Spinach
5935,7.2,92,17,Spinach
5936,6.3,91,16,Spinach
5937,6.9,93,19,Spinach
5938,7.1,91,17,Spinach
5939,7.2,94,19,Spinach
5940,7.3,92,19,Spinach
5941,6.2,93,18,Spinach
5942,6.3,92,16,Spinach
5943,6.7,94,16,Spinach
5944,7.2,94,18,Spinach
5945,6.3,91,15,Spinach
5946,6.4,95,17,Spinach
5947,6.1,91,17,Spinach
5948,6.2,92,16,Spinach
5949,7.5,95,18,Spinach
5950,6.2,91,20,Spinach
5951,7.3,92,16,Spinach
5952,6.4,94,20,Spinach
5953,6.1,91,17,Spinach
5954,6.4,92,18,Spinach
5955,6.8,93,18,Spinach
5956,7.5,92,15,Spinach
5957,7.1,90,19,Spinach
5958,7.1,90,20,Spinach
5959,7.2,91,20,Spinach
5960,7,93,15,Spinach
5961,6.4,93,19,Spinach
5962,7,94,20,Spinach
5963,6.6,92,19,Spinach
5964,7,93,19,Spinach
5965,6.4,94,18,Spinach
5966,6.7,92,20,Spinach
5967,6.2,91,15,Spinach
5968,6.5,95,18,Spinach
5969,6.9,92,19,Spinach
5970,6.8,92,17,Spinach
5971,6.8,93,18,Spinach
5972,6.7,92,17,Spinach
5973,6.5,94,18,Spinach
5974,6,94,16,Spinach
5975,7.4,94,18,Spinach
5976,6.6,95,17,Spinach
5977,6.6,92,20,Spinach
5978,6.6,93,15,Spinach
5979,6,92,17,Spinach
5980,7.5,94,16,Spinach
5981,6.1,95,20,Spinach
5982,7.4,91,19,Spinach
5983,6.3,94,17,Spinach
5984,6.6,93,16,Spinach
5985,7,94,16,Spinach
5986,6.9,90,17,Spinach
5987,6.5,91,17,Spinach
5988,6.5,93,15,Spinach
5989,6.3,95,15,Spinach
5990,7.3,92,18,Spinach
5991,6.1,92,20,Spinach
5992,7.2,91,16,Spinach
5993,6.6,92,18,Spinach
5994,6.1,92,16,Spinach
5995,6.5,93,19,Spinach
5996,6.8,94,18,Spinach
5997,6.7,94,18,Spinach
5998,7.2,92,19,Spinach
5999,7.4,92,19,Spinach
6000,6.2,94,20,Spinach
6001,5.8,87,30,Sweet Potato
6002,5.6,86,28,Sweet Potato
6003,5.8,81,29,Sweet Potato
6004,5.7,86,28,Sweet Potato
6005,5.7,92,30,Sweet Potato
6006,5.9,81,27,Sweet Potato
6007,5.8,86,27,Sweet Potato
6008,5.7,84,30,Sweet Potato
6009,6,92,27,Sweet Potato
6010,5.5,89,30,Sweet Potato
6011,5.7,95,30,Sweet Potato
6012,5.5,83,30,Sweet Potato
6013,6,94,27,Sweet Potato
6014,5.6,83,27,Sweet Potato
6015,5.8,90,27,Sweet Potato
6016,5.7,90,26,Sweet Potato
6017,6,91,28,Sweet Potato
6018,5.5,84,27,Sweet Potato
6019,5.5,95,28,Sweet Potato
6020,5.6,82,28,Sweet Potato
6021,5.8,82,26,Sweet Potato
6022,5.9,93,30,Sweet Potato
6023,5.9,91,27,Sweet Potato
6024,5.9,91,28,Sweet Potato
6025,5.6,92,26,Sweet Potato
6026,5.8,81,27,Sweet Potato
6027,6,82,28,Sweet Potato
6028,5.7,94,27,Sweet Potato
6029,5.5,90,30,Sweet Potato
6030,5.5,80,29,Sweet Potato
6031,5.5,86,29,Sweet Potato
6032,5.6,89,27,Sweet Potato
6033,5.9,89,29,Sweet Potato
6034,5.5,83,28,Sweet Potato
6035,5.7,95,29,Sweet Potato
6036,5.8,93,29,Sweet Potato
6037,6,92,29,Sweet Potato
6038,5.8,91,27,Sweet Potato
6039,5.7,87,29,Sweet Potato
6040,5.9,86,28,Sweet Potato
6041,5.8,86,27,Sweet Potato
6042,6,89,30,Sweet Potato
6043,5.6,90,28,Sweet Potato
6044,5.6,83,26,Sweet Potato
6045,5.7,88,27,Sweet Potato
6046,5.7,93,27,Sweet Potato
6047,5.9,89,28,Sweet Potato
6048,5.8,81,30,Sweet Potato
6049,5.7,83,27,Sweet Potato
6050,5.8,92,29,Sweet Potato
6051,5.9,85,30,Sweet Potato
6052,5.8,82,28,Sweet Potato
6053,6,94,29,Sweet Potato
6054,5.6,90,28,Sweet Potato
6055,5.9,93,30,Sweet Potato
6056,5.8,88,28,Sweet Potato
6057,5.7,87,29,Sweet Potato
6058,5.6,84,27,Sweet Potato
6059,5.6,89,26,Sweet Potato
6060,6,88,29,Sweet Potato
6061,6,94,30,Sweet Potato
6062,6,82,27,Sweet Potato
6063,5.8,89,30,Sweet Potato
6064,5.8,88,30,Sweet Potato
6065,5.8,91,26,Sweet Potato
6066,5.8,95,28,Sweet Potato
6067,5.8,85,30,Sweet Potato
6068,6,87,28,Sweet Potato
6069,5.8,93,30,Sweet Potato
6070,6,82,28,Sweet Potato
6071,5.9,88,27,Sweet Potato
6072,5.7,82,28,Sweet Potato
6073,5.9,88,30,Sweet Potato
6074,5.8,83,30,Sweet Potato
6075,5.6,89,27,Sweet Potato
6076,5.5,89,28,Sweet Potato
6077,5.5,91,26,Sweet Potato
6078,5.9,87,28,Sweet Potato
6079,5.7,81,28,Sweet Potato
6080,5.9,94,28,Sweet Potato
6081,5.7,80,28,Sweet Potato
6082,5.7,91,26,Sweet Potato
6083,6,94,29,Sweet Potato
6084,5.7,88,27,Sweet Potato
6085,5.8,85,28,Sweet Potato
6086,5.9,92,29,Sweet Potato
6087,5.9,89,27,Sweet Potato
6088,6,87,27,Sweet Potato
6089,5.5,87,28,Sweet Potato
6090,5.8,89,28,Sweet Potato
6091,5.7,92,27,Sweet Potato
6092,5.8,93,28,Sweet Potato
6093,5.9,87,29,Sweet Potato
6094,5.8,88,28,Sweet Potato
6095,5.9,87,28,Sweet Potato
6096,6,81,27,Sweet Potato
6097,5.8,83,27,Sweet Potato
6098,5.9,90,26,Sweet Potato
6099,5.9,92,26,Sweet Potato
6100,5.6,90,30,Sweet Potato
6101,5.6,88,29,Sweet Potato
6102,5.8,90,29,Sweet Potato
6103,5.9,83,26,Sweet Potato
6104,5.9,88,28,Sweet Potato
6105,5.6,92,30,Sweet Potato
6106,5.7,93,28,Sweet Potato
6107,5.8,80,29,Sweet Potato
6108,5.9,91,28,Sweet Potato
6109,5.7,89,28,Sweet Potato
6110,5.7,83,30,Sweet Potato
6111,5.8,85,26,Sweet Potato
6112,5.6,84,28,Sweet Potato
6113,5.6,88,27,Sweet Potato
6114,5.7,95,26,Sweet Potato
6115,5.7,85,27,Sweet Potato
6116,5.6,83,28,Sweet Potato
6117,5.5,93,29,Sweet Potato
6118,5.9,91,30,Sweet Potato
6119,5.7,91,27,Sweet Potato
6120,5.6,90,29,Sweet Potato
6121,5.8,95,26,Sweet Potato
6122,5.9,89,29,Sweet Potato
6123,5.5,92,28,Sweet Potato
6124,5.7,94,26,Sweet Potato
6125,5.7,84,30,Sweet Potato
6126,6,81,27,Sweet Potato
6127,5.7,92,29,Sweet Potato
6128,5.5,86,27,Sweet Potato
6129,5.7,80,27,Sweet Potato
6130,5.6,85,29,Sweet Potato
6131,5.6,91,30,Sweet Potato
6132,5.9,91,29,Sweet Potato
6133,5.7,90,29,Sweet Potato
6134,5.5,87,28,Sweet Potato
6135,5.8,83,27,Sweet Potato
6136,5.9,95,29,Sweet Potato
6137,5.9,81,26,Sweet Potato
6138,5.7,87,29,Sweet Potato
6139,5.7,86,27,Sweet Potato
6140,5.9,92,30,Sweet Potato
6141,5.6,84,26,Sweet Potato
6142,5.9,94,29,Sweet Potato
6143,5.8,81,29,Sweet Potato
6144,5.9,80,27,Sweet Potato
6145,6,86,27,Sweet Potato
6146,5.7,91,27,Sweet Potato
6147,5.7,94,26,Sweet Potato
6148,5.5,90,27,Sweet Potato
6149,5.7,92,28,Sweet Potato
6150,5.8,93,26,Sweet Potato
6151,5.8,85,30,Sweet Potato
6152,5.8,91,28,Sweet Potato
6153,5.8,94,29,Sweet Potato
6154,5.8,84,27,Sweet Potato
6155,5.7,87,26,Sweet Potato
6156,5.6,82,28,Sweet Potato
6157,5.6,86,26,Sweet Potato
6158,5.9,82,27,Sweet Potato
6159,5.8,95,27,Sweet Potato
6160,5.7,85,30,Sweet Potato
6161,5.9,86,26,Sweet Potato
6162,5.9,83,26,Sweet Potato
6163,5.9,92,28,Sweet Potato
6164,5.7,85,28,Sweet Potato
6165,6,89,30,Sweet Potato
6166,5.9,92,29,Sweet Potato
6167,5.5,89,28,Sweet Potato
6168,5.9,81,30,Sweet Potato
6169,5.7,84,28,Sweet Potato
6170,5.8,88,26,Sweet Potato
6171,5.9,89,27,Sweet Potato
6172,5.6,93,30,Sweet Potato
6173,5.7,87,27,Sweet Potato
6174,5.7,88,26,Sweet Potato
6175,5.9,94,28,Sweet Potato
6176,5.6,84,28,Sweet Potato
6177,5.8,91,29,Sweet Potato
6178,5.8,84,30,Sweet Potato
6179,5.8,88,28,Sweet Potato
6180,6,94,29,Sweet Potato
